LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
DEN-00499,80203,Capitol Hill,Single Family,2,3,867,466000,,537.49,11,2024-10-31,Active,AGT-012
DEN-00500,80218,Congress Park,Single Family,3,3,1077,477000,,442.9,9,2024-12-25,Active,AGT-037
DEN-00501,80207,Park Hill,Condo,4,4,673,586000,593241,870.73,20,2024-06-16,Sold,AGT-038
DEN-00502,80220,Montclair,Condo,4,2,885,501000,487633,566.1,12,2024-08-20,Sold,AGT-022
DEN-00503,80218,Congress Park,Single Family,3,3,730,496000,490609,679.45,24,2024-04-27,Sold,AGT-009
DEN-00504,80203,Capitol Hill,Single Family,2,2,771,539000,,699.09,23,2024-06-22,Active,AGT-033
DEN-00505,80206,Cherry Creek,Single Family,2,2,969,690000,720149,712.07,15,2024-04-09,Sold,AGT-021
DEN-00506,80209,Washington Park,Single Family,3,2,789,761000,,964.51,16,2024-05-22,Active,AGT-008
DEN-00507,80202,Downtown,Townhouse,4,4,802,616000,613563,768.08,5,2024-04-07,Sold,AGT-045
DEN-00508,80206,Cherry Creek,Townhouse,5,2,973,880000,883142,904.42,5,2024-01-24,Sold,AGT-020
DEN-00509,80204,West Colfax,Single Family,5,2,671,447000,468911,666.17,28,2024-02-01,Sold,AGT-015
DEN-00510,80205,Five Points,Multi-Family,3,2,982,488000,475128,496.95,9,2024-11-18,Sold,AGT-006
DEN-00511,80202,Downtown,Condo,5,2,950,643000,,676.84,15,2024-05-29,Active,AGT-041
DEN-00512,80210,University,Single Family,4,2,928,549000,549993,591.59,17,2024-11-21,Sold,AGT-015
DEN-00513,80210,University,Condo,4,3,712,562000,550500,789.33,4,2024-09-05,Sold,AGT-003
DEN-00514,80209,Washington Park,Condo,5,4,823,748000,743485,908.87,19,2024-05-01,Sold,AGT-047
DEN-00515,80220,Montclair,Condo,4,1,836,501000,505100,599.28,15,2024-08-08,Sold,AGT-030
DEN-00516,80202,Downtown,Single Family,2,2,1014,663000,,653.85,17,2024-12-25,Active,AGT-038
DEN-00517,80202,Downtown,Condo,3,4,952,612000,,642.86,27,2024-07-20,Active,AGT-012
DEN-00518,80205,Five Points,Single Family,4,2,824,489000,476659,593.45,13,2024-06-19,Sold,AGT-024
DEN-00519,80206,Cherry Creek,Single Family,3,2,1143,794000,,694.66,9,2024-06-15,Active,AGT-025
DEN-00520,80209,Washington Park,Single Family,3,2,1205,839000,,696.27,13,2024-12-02,Active,AGT-023
DEN-00521,80207,Park Hill,Townhouse,4,2,571,553000,542140,968.48,20,2024-08-14,Sold,AGT-007
DEN-00522,80204,West Colfax,Multi-Family,5,3,801,307000,307083,383.27,24,2024-12-15,Sold,AGT-026
DEN-00523,80206,Cherry Creek,Single Family,4,2,856,973000,993258,1136.68,19,2024-10-06,Sold,AGT-035
DEN-00524,80218,Congress Park,Single Family,3,3,754,600000,590404,795.76,27,2024-01-30,Sold,AGT-034
DEN-00525,80207,Park Hill,Single Family,4,3,905,530000,521864,585.64,14,2024-07-14,Sold,AGT-030
DEN-00526,80202,Downtown,Single Family,4,2,953,660000,669973,692.55,9,2024-12-20,Sold,AGT-045
DEN-00527,80218,Congress Park,Single Family,3,3,567,664000,674794,1171.08,15,2024-10-22,Sold,AGT-029
DEN-00528,80202,Downtown,Townhouse,4,3,668,570000,567587,853.29,6,2024-07-04,Sold,AGT-004
DEN-00529,80202,Downtown,Multi-Family,3,2,947,513000,498110,541.71,5,2024-06-07,Sold,AGT-050
DEN-00530,80203,Capitol Hill,Condo,4,4,1046,574000,594332,548.76,21,2024-10-26,Sold,AGT-026
DEN-00531,80206,Cherry Creek,Single Family,4,2,1383,807000,830615,583.51,1,2024-02-19,Sold,AGT-024
DEN-00532,80202,Downtown,Single Family,3,3,883,632000,,715.74,11,2024-04-09,Active,AGT-002
DEN-00533,80202,Downtown,Condo,4,4,787,649000,,824.65,9,2024-12-13,Active,AGT-023
DEN-00534,80203,Capitol Hill,Condo,2,3,608,465000,457532,764.8,20,2024-04-03,Sold,AGT-008
DEN-00535,80204,West Colfax,Single Family,3,1,615,429000,423338,697.56,25,2024-07-04,Sold,AGT-011
DEN-00536,80209,Washington Park,Single Family,2,2,1000,675000,663973,675.0,18,2024-11-21,Sold,AGT-029
DEN-00537,80206,Cherry Creek,Townhouse,5,3,676,779000,817318,1152.37,11,2024-05-07,Sold,AGT-009
DEN-00538,80210,University,Single Family,3,4,665,617000,605746,927.82,13,2024-12-18,Sold,AGT-029
DEN-00539,80204,West Colfax,Single Family,2,4,748,489000,492209,653.74,14,2024-09-10,Sold,AGT-024
DEN-00540,80210,University,Condo,4,4,819,575000,577503,702.08,19,2024-04-21,Sold,AGT-032
DEN-00541,80203,Capitol Hill,Multi-Family,3,2,763,488000,,639.58,6,2024-08-19,Active,AGT-016
DEN-00542,80207,Park Hill,Condo,4,3,683,490000,514187,717.42,7,2024-08-14,Sold,AGT-042
DEN-00543,80209,Washington Park,Single Family,3,3,1210,706000,,583.47,20,2024-05-22,Active,AGT-019
DEN-00544,80218,Congress Park,Single Family,3,3,735,598000,627488,813.61,15,2024-11-14,Sold,AGT-027
DEN-00545,80218,Congress Park,Townhouse,2,2,1074,472000,468308,439.48,17,2024-05-21,Sold,AGT-041
DEN-00546,80207,Park Hill,Single Family,4,4,940,492000,502136,523.4,7,2024-06-18,Sold,AGT-033
DEN-00547,80204,West Colfax,Single Family,5,3,689,361000,364009,523.95,22,2024-01-24,Sold,AGT-035
DEN-00548,80202,Downtown,Single Family,5,2,1084,684000,697448,631.0,4,2024-07-02,Sold,AGT-022
DEN-00549,80207,Park Hill,Single Family,3,3,1031,563000,577334,546.07,12,2024-11-10,Sold,AGT-015
DEN-00550,80209,Washington Park,Condo,5,3,977,925000,930779,946.78,10,2024-07-03,Sold,AGT-017
DEN-00551,80205,Five Points,Multi-Family,3,3,924,561000,567917,607.14,15,2024-03-14,Sold,AGT-006
DEN-00552,80210,University,Single Family,3,2,770,819000,823888,1063.64,20,2024-11-22,Sold,AGT-015
DEN-00553,80218,Congress Park,Condo,5,2,665,529000,550197,795.49,8,2024-03-24,Sold,AGT-040
DEN-00554,80202,Downtown,Townhouse,4,4,670,768000,758902,1146.27,20,2024-08-01,Sold,AGT-019
DEN-00555,80202,Downtown,Condo,3,1,1094,1610215.7557097794,1655908,1471.86,10,2024-05-09,Sold,AGT-029
DEN-00556,80202,Downtown,Condo,4,3,803,813000,,1012.45,9,2024-12-04,Active,AGT-016
DEN-00557,80218,Congress Park,Single Family,3,2,640,620000,635167,968.75,18,2024-12-09,Sold,AGT-039
DEN-00558,80206,Cherry Creek,Single Family,5,2,1270,919000,,723.62,2,2024-12-15,Active,AGT-033
DEN-00559,80204,West Colfax,Condo,3,2,763,431000,433685,564.88,19,2024-02-16,Sold,AGT-050
DEN-00560,80202,Downtown,Condo,5,1,930,698000,,750.54,13,2024-10-10,Active,AGT-010
DEN-00561,80210,University,Single Family,3,2,952,664000,,697.48,6,2024-02-06,Active,AGT-047
DEN-00562,80205,Five Points,Single Family,3,4,973,548000,540320,563.21,26,2024-03-31,Sold,AGT-029
DEN-00563,80210,University,Townhouse,4,4,884,635000,620412,718.33,17,2024-04-05,Sold,AGT-007
DEN-00564,80207,Park Hill,Condo,4,3,935,398000,411179,425.67,22,2024-02-19,Sold,AGT-016
DEN-00565,80205,Five Points,Single Family,5,2,961,427000,,444.33,13,2024-12-30,Active,AGT-046
DEN-00566,80205,Five Points,Condo,2,2,751,478000,471819,636.48,10,2024-07-30,Sold,AGT-025
DEN-00567,80210,University,Single Family,5,3,952,733000,769211,769.96,8,2024-08-14,Sold,AGT-012
DEN-00568,80205,Five Points,Condo,4,2,873,542000,534919,620.85,20,2024-09-06,Sold,AGT-039
DEN-00569,80207,Park Hill,Condo,4,4,637,574000,560821,901.1,3,2024-04-08,Sold,AGT-013
DEN-00570,80209,Washington Park,Condo,5,3,1058,644000,627601,608.7,7,2024-03-12,Sold,AGT-022
DEN-00571,80210,University,Single Family,4,1,1126,671000,691962,595.91,7,2024-06-26,Sold,AGT-012
DEN-00572,80204,West Colfax,Single Family,2,4,958,391000,,408.14,22,2024-12-11,Active,AGT-036
DEN-00573,80209,Washington Park,Single Family,3,2,889,766000,,861.64,8,2024-03-01,Active,AGT-017
DEN-00574,80210,University,Townhouse,4,4,965,647000,636810,670.47,14,2024-01-20,Sold,AGT-007
DEN-00575,80205,Five Points,Single Family,2,4,1036,458000,445144,442.08,14,2024-11-06,Sold,AGT-045
DEN-00576,80220,Montclair,Townhouse,2,3,877,515000,512858,587.23,17,2024-11-06,Sold,AGT-048
DEN-00577,80203,Capitol Hill,Single Family,4,3,1062,504000,,474.58,15,2024-06-25,Active,AGT-018
DEN-00578,80209,Washington Park,Condo,5,1,916,795000,826994,867.9,10,2024-09-09,Sold,AGT-009
DEN-00579,80220,Montclair,Condo,2,3,779,527000,545326,676.51,26,2024-09-24,Sold,AGT-001
DEN-00580,80206,Cherry Creek,Multi-Family,4,2,1134,1055000,1040209,930.34,15,2024-01-19,Sold,AGT-021
DEN-00581,80205,Five Points,Townhouse,3,3,968,484000,492184,500.0,8,2024-11-26,Sold,AGT-001
DEN-00582,80210,University,Single Family,3,4,931,667000,691485,716.43,22,2024-03-25,Sold,AGT-047
DEN-00583,80203,Capitol Hill,Townhouse,5,3,869,526000,522698,605.29,20,2024-11-02,Sold,AGT-010
DEN-00584,80218,Congress Park,Single Family,3,3,656,506000,499953,771.34,8,2024-08-26,Sold,AGT-002
DEN-00585,80202,Downtown,Condo,3,2,1198,651000,674648,543.41,10,2024-09-06,Sold,AGT-033
DEN-00586,80210,University,Single Family,2,1,806,655000,638604,812.66,14,2024-12-27,Sold,AGT-019
DEN-00587,80203,Capitol Hill,Townhouse,4,1,894,455000,455926,508.95,22,2024-11-17,Sold,AGT-024
DEN-00588,80203,Capitol Hill,Single Family,4,3,700,1017024.5818069265,1028910,1452.89,19,2024-12-03,Sold,AGT-035
DEN-00589,80202,Downtown,Single Family,4,4,914,711000,708130,777.9,8,2024-07-10,Sold,AGT-034
DEN-00590,80209,Washington Park,Single Family,3,1,1012,873000,858611,862.65,7,2024-06-26,Sold,AGT-021
DEN-00591,80220,Montclair,Single Family,3,2,747,458000,,613.12,16,2024-07-05,Active,AGT-018
DEN-00592,80203,Capitol Hill,Condo,3,3,804,444000,,552.24,19,2024-08-25,Active,AGT-007
DEN-00593,80207,Park Hill,Condo,2,2,850,538000,548832,632.94,20,2024-06-14,Sold,AGT-044
DEN-00594,80205,Five Points,Single Family,3,3,579,652000,651890,1126.08,10,2024-11-28,Sold,AGT-039
DEN-00595,80202,Downtown,Condo,5,2,1010,794000,,786.14,21,2024-06-30,Active,AGT-002
DEN-00596,80206,Cherry Creek,Condo,3,3,1142,856000,,749.56,5,2024-09-05,Active,AGT-033
DEN-00597,80220,Montclair,Townhouse,3,2,571,401000,409980,702.28,16,2024-11-05,Sold,AGT-003
DEN-00598,80209,Washington Park,Condo,4,2,1061,884000,879692,833.18,18,2024-08-15,Sold,AGT-038
DEN-00599,80205,Five Points,Condo,5,3,906,543000,538486,599.34,22,2024-07-30,Sold,AGT-033
DEN-00600,80203,Capitol Hill,Townhouse,3,2,624,414000,413991,663.46,20,2024-03-09,Sold,AGT-004
DEN-00601,80209,Washington Park,Single Family,3,2,753,764000,799872,1014.61,1,2024-04-03,Sold,AGT-027
DEN-00602,80218,Congress Park,Single Family,4,1,758,496000,500970,654.35,19,2024-03-16,Sold,AGT-034
DEN-00603,80204,West Colfax,Single Family,5,3,992,527351.6779798284,546470,531.6,16,2024-09-24,Sold,AGT-017
DEN-00604,80209,Washington Park,Single Family,4,4,905,633000,,699.45,17,2024-09-04,Active,AGT-050
DEN-00605,80204,West Colfax,Single Family,3,1,783,493000,489899,629.63,15,2024-08-03,Sold,AGT-017
DEN-00606,80203,Capitol Hill,Condo,3,1,909,535000,525520,588.56,15,2024-09-18,Sold,AGT-035
DEN-00607,80210,University,Condo,4,2,900,1407275.017943338,1475147,1563.64,8,2024-11-30,Sold,AGT-029
DEN-00608,80220,Montclair,Single Family,4,4,1001,431000,431274,430.57,21,2024-03-10,Sold,AGT-029
DEN-00609,80204,West Colfax,Townhouse,4,2,788,472000,,598.98,29,2024-11-02,Active,AGT-045
DEN-00610,80209,Washington Park,Single Family,3,4,917,807000,836061,880.04,8,2024-02-04,Sold,AGT-040
DEN-00611,80205,Five Points,Single Family,4,4,806,571000,587887,708.44,7,2024-03-01,Sold,AGT-028
DEN-00612,80205,Five Points,Condo,3,3,774,546000,573124,705.43,24,2024-01-01,Sold,AGT-038
DEN-00613,80206,Cherry Creek,Townhouse,3,3,1325,1052000,1037022,793.96,12,2024-11-18,Sold,AGT-001
DEN-00614,80209,Washington Park,Condo,4,2,831,1705581.977428352,1727392,2052.45,10,2024-07-22,Sold,AGT-006
DEN-00615,80220,Montclair,Single Family,4,3,742,490000,,660.38,14,2024-10-03,Active,AGT-008
DEN-00616,80202,Downtown,Single Family,4,3,1050,770000,807626,733.33,17,2024-05-24,Sold,AGT-049
DEN-00617,80207,Park Hill,Multi-Family,4,3,933,457000,,489.82,24,2024-11-10,Active,AGT-032
DEN-00618,80220,Montclair,Multi-Family,3,2,724,541000,552062,747.24,20,2024-07-27,Sold,AGT-001
DEN-00619,80218,Congress Park,Multi-Family,4,2,1071,448000,459650,418.3,14,2024-05-09,Sold,AGT-042
DEN-00620,80203,Capitol Hill,Condo,3,2,705,459000,459857,651.06,25,2024-01-08,Sold,AGT-046
DEN-00621,80210,University,Townhouse,2,2,821,696000,729439,847.75,10,2024-01-01,Sold,AGT-035
DEN-00622,80220,Montclair,Townhouse,3,1,875,496000,489252,566.86,25,2024-06-17,Sold,AGT-045
DEN-00623,80204,West Colfax,Single Family,3,3,664,438000,,659.64,20,2024-11-21,Active,AGT-008
DEN-00624,80209,Washington Park,Single Family,3,2,1166,673000,704693,577.19,13,2024-03-03,Sold,AGT-043
DEN-00625,80206,Cherry Creek,Single Family,3,3,1077,885000,912018,821.73,1,2024-02-03,Sold,AGT-006
DEN-00626,80202,Downtown,Single Family,4,2,1334,786000,810256,589.21,12,2024-04-29,Sold,AGT-005
DEN-00627,80207,Park Hill,Single Family,4,1,795,484000,479789,608.81,14,2024-10-20,Sold,AGT-031
DEN-00628,80203,Capitol Hill,Single Family,4,4,971,502000,,516.99,15,2024-03-01,Active,AGT-016
DEN-00629,80220,Montclair,Single Family,3,2,809,449000,,555.01,29,2024-12-11,Active,AGT-033
DEN-00630,80218,Congress Park,Single Family,4,3,893,639000,624427,715.57,15,2024-08-12,Sold,AGT-008
DEN-00631,80204,West Colfax,Single Family,3,4,762,425000,433715,557.74,22,2024-11-12,Sold,AGT-004
DEN-00632,80206,Cherry Creek,Single Family,4,3,1110,948000,,854.05,2,2024-12-29,Active,AGT-021
DEN-00633,80220,Montclair,Single Family,3,1,877,495000,498047,564.42,9,2024-01-06,Sold,AGT-014
DEN-00634,80220,Montclair,Townhouse,4,2,554,509000,,918.77,16,2024-04-15,Active,AGT-031
DEN-00635,80204,West Colfax,Condo,3,3,750,454000,,605.33,28,2024-11-03,Active,AGT-033
DEN-00636,80207,Park Hill,Condo,4,1,885,421000,420643,475.71,14,2024-06-01,Sold,AGT-004
DEN-00637,80209,Washington Park,Multi-Family,4,1,855,562000,,657.31,17,2024-01-22,Active,AGT-042
DEN-00638,80206,Cherry Creek,Townhouse,4,3,1343,804000,781064,598.66,15,2024-02-02,Sold,AGT-032
DEN-00639,80218,Congress Park,Single Family,3,2,766,554000,,723.24,6,2024-02-05,Active,AGT-036
DEN-00640,80210,University,Condo,4,2,881,599000,619402,679.91,19,2024-06-13,Sold,AGT-002
DEN-00641,80207,Park Hill,Condo,3,3,934,495000,,529.98,14,2024-02-11,Active,AGT-023
DEN-00642,80220,Montclair,Condo,3,2,974,916215.3030034645,913373,940.67,24,2024-06-18,Sold,AGT-022
DEN-00643,80218,Congress Park,Single Family,5,2,889,500000,498653,562.43,18,2024-06-20,Sold,AGT-026
DEN-00644,80218,Congress Park,Townhouse,3,1,1135,542000,534357,477.53,19,2024-04-15,Sold,AGT-010
DEN-00645,80203,Capitol Hill,Condo,3,2,843,488000,500475,578.88,7,2024-06-29,Sold,AGT-010
DEN-00646,80205,Five Points,Single Family,4,1,913,430000,428464,470.97,27,2024-04-09,Sold,AGT-030
DEN-00647,80202,Downtown,Single Family,3,4,994,854000,852624,859.15,16,2024-02-01,Sold,AGT-031
DEN-00648,80202,Downtown,Townhouse,4,4,1500,892000,,594.67,14,2024-03-28,Active,AGT-007
DEN-00649,80203,Capitol Hill,Single Family,4,1,723,443000,431168,612.72,16,2024-07-04,Sold,AGT-040
DEN-00650,80202,Downtown,Single Family,3,1,902,708000,740800,784.92,10,2024-09-08,Sold,AGT-030
DEN-00651,80203,Capitol Hill,Single Family,2,1,892,355000,,397.98,23,2024-10-20,Active,AGT-019
DEN-00652,80218,Congress Park,Single Family,5,2,812,617000,645406,759.85,20,2024-01-14,Sold,AGT-017
DEN-00653,80203,Capitol Hill,Single Family,3,3,928,596000,587933,642.24,18,2024-01-16,Sold,AGT-028
DEN-00654,80205,Five Points,Townhouse,4,3,768,549000,574257,714.84,9,2024-09-16,Sold,AGT-023
DEN-00655,80203,Capitol Hill,Condo,4,2,778,464000,462765,596.4,15,2024-10-08,Sold,AGT-006
DEN-00656,80204,West Colfax,Single Family,4,2,743,439000,438855,590.85,21,2024-01-18,Sold,AGT-034
DEN-00657,80209,Washington Park,Condo,2,3,662,874000,864873,1320.24,18,2024-01-30,Sold,AGT-010
DEN-00658,80209,Washington Park,Townhouse,3,3,1109,752000,738099,678.09,15,2024-07-07,Sold,AGT-018
DEN-00659,80207,Park Hill,Multi-Family,3,4,766,612000,641439,798.96,20,2024-04-27,Sold,AGT-023
DEN-00660,80218,Congress Park,Single Family,4,3,1358,513000,519640,377.76,17,2024-07-22,Sold,AGT-025
DEN-00661,80209,Washington Park,Single Family,5,2,841,779000,797299,926.28,15,2024-08-25,Sold,AGT-013
DEN-00662,80205,Five Points,Condo,4,2,863,583000,572255,675.55,10,2024-07-28,Sold,AGT-040
DEN-00663,80218,Congress Park,Townhouse,2,1,992,563000,,567.54,11,2024-04-02,Active,AGT-047
DEN-00664,80203,Capitol Hill,Multi-Family,3,3,616,434000,448522,704.55,19,2024-08-05,Sold,AGT-048
DEN-00665,80220,Montclair,Single Family,3,3,690,482000,494005,698.55,17,2024-09-30,Sold,AGT-032
DEN-00666,80210,University,Townhouse,2,3,600,585000,,975.0,10,2024-08-01,Active,AGT-019
DEN-00667,80220,Montclair,Single Family,5,2,1067,570000,,534.21,22,2024-02-21,Active,AGT-039
DEN-00668,80202,Downtown,Single Family,3,1,777,779000,,1002.57,15,2024-12-09,Active,AGT-023
DEN-00669,80218,Congress Park,Townhouse,4,2,743,543000,529027,730.82,19,2024-09-22,Sold,AGT-046
DEN-00670,80209,Washington Park,Condo,3,4,1038,667000,671393,642.58,7,2024-05-28,Sold,AGT-024
DEN-00671,80207,Park Hill,Single Family,3,2,687,405000,409203,589.52,29,2024-04-21,Sold,AGT-007
DEN-00672,80205,Five Points,Single Family,3,3,967,570000,567391,589.45,5,2024-08-19,Sold,AGT-006
DEN-00673,80202,Downtown,Single Family,4,3,1231,695000,689192,564.58,15,2024-10-15,Sold,AGT-021
DEN-00674,80218,Congress Park,Townhouse,3,3,716,617000,637204,861.73,4,2024-05-07,Sold,AGT-033
DEN-00675,80206,Cherry Creek,Condo,4,3,1009,989000,970243,980.18,26,2024-11-27,Sold,AGT-010
DEN-00676,80206,Cherry Creek,Single Family,3,2,897,905000,,1008.92,10,2024-02-09,Active,AGT-044
DEN-00677,80220,Montclair,Single Family,3,1,1007,533000,536317,529.29,23,2024-08-23,Sold,AGT-037
DEN-00678,80209,Washington Park,Single Family,3,4,780,760000,738603,974.36,12,2024-09-20,Sold,AGT-035
DEN-00679,80205,Five Points,Single Family,5,2,897,462000,,515.05,5,2024-03-16,Active,AGT-049
DEN-00680,80209,Washington Park,Townhouse,3,3,886,783000,772052,883.75,6,2024-02-19,Sold,AGT-031
DEN-00681,80207,Park Hill,Single Family,3,3,592,494000,,834.46,13,2024-08-08,Active,AGT-041
DEN-00682,80220,Montclair,Single Family,4,3,632,531000,549413,840.19,33,2024-12-22,Sold,AGT-008
DEN-00683,80218,Congress Park,Single Family,4,3,930,635000,,682.8,18,2024-03-19,Active,AGT-016
DEN-00684,80209,Washington Park,Single Family,2,2,1114,663000,680866,595.15,8,2024-09-08,Sold,AGT-007
DEN-00685,80205,Five Points,Single Family,3,3,543,491000,,904.24,4,2024-01-23,Active,AGT-011
DEN-00686,80210,University,Townhouse,5,2,767,599000,613675,780.96,1,2024-12-19,Sold,AGT-048
DEN-00687,80218,Congress Park,Single Family,5,2,958,577000,579877,602.3,19,2024-11-25,Sold,AGT-017
DEN-00688,80210,University,Single Family,3,2,917,495000,515244,539.8,9,2024-08-29,Sold,AGT-038
DEN-00689,80209,Washington Park,Multi-Family,3,1,1071,726000,,677.87,3,2024-12-30,Active,AGT-003
DEN-00690,80202,Downtown,Townhouse,4,3,1007,727000,,721.95,12,2024-10-29,Active,AGT-047
DEN-00691,80209,Washington Park,Single Family,3,3,1064,808000,816444,759.4,8,2024-04-21,Sold,AGT-016
DEN-00692,80207,Park Hill,Townhouse,3,1,813,522000,541320,642.07,22,2024-10-10,Sold,AGT-035
DEN-00693,80207,Park Hill,Multi-Family,2,3,668,574000,601837,859.28,15,2024-04-22,Sold,AGT-006
DEN-00694,80205,Five Points,Condo,3,2,786,480000,488898,610.69,17,2024-08-28,Sold,AGT-029
DEN-00695,80204,West Colfax,Condo,3,3,578,382000,,660.9,25,2024-12-16,Active,AGT-009
DEN-00696,80203,Capitol Hill,Single Family,4,1,773,481000,,622.25,9,2024-01-26,Active,AGT-044
DEN-00697,80220,Montclair,Single Family,2,3,744,495000,496731,665.32,31,2024-05-04,Sold,AGT-012
DEN-00698,80220,Montclair,Condo,3,3,672,444000,,660.71,22,2024-10-14,Active,AGT-007
DEN-00699,80207,Park Hill,Single Family,5,4,804,525000,546632,652.99,12,2024-11-10,Sold,AGT-023
DEN-00700,80209,Washington Park,Single Family,2,2,681,730000,712907,1071.95,15,2024-12-01,Sold,AGT-012
DEN-00701,80206,Cherry Creek,Condo,3,2,1116,915000,917493,819.89,5,2024-10-18,Sold,AGT-045
DEN-00702,80218,Congress Park,Single Family,3,1,1191,566000,577877,475.23,13,2024-12-31,Sold,AGT-024
DEN-00703,80205,Five Points,Condo,3,2,806,600000,594812,744.42,12,2024-06-07,Sold,AGT-030
DEN-00704,80204,West Colfax,Single Family,4,1,870,509000,504151,585.06,14,2024-01-28,Sold,AGT-020
DEN-00705,80218,Congress Park,Condo,4,3,827,625000,,755.74,7,2024-02-13,Active,AGT-017
DEN-00706,80209,Washington Park,Single Family,3,1,1122,868000,,773.62,4,2024-05-03,Active,AGT-033
DEN-00707,80206,Cherry Creek,Single Family,2,2,1097,1112000,,1013.67,6,2024-12-06,Active,AGT-028
DEN-00708,80209,Washington Park,Condo,2,2,827,640000,631257,773.88,13,2024-05-29,Sold,AGT-016
DEN-00709,80220,Montclair,Single Family,2,2,650,365000,370095,561.54,15,2024-01-29,Sold,AGT-040
DEN-00710,80220,Montclair,Single Family,2,2,960,456000,,475.0,20,2024-03-19,Active,AGT-026
DEN-00711,80206,Cherry Creek,Condo,4,2,1000,1117000,1119165,1117.0,6,2024-11-16,Sold,AGT-020
DEN-00712,80209,Washington Park,Single Family,4,2,846,713000,734071,842.79,13,2024-01-19,Sold,AGT-037
DEN-00713,80205,Five Points,Townhouse,2,2,689,527000,,764.88,16,2024-07-09,Active,AGT-031
DEN-00714,80203,Capitol Hill,Townhouse,2,2,630,477000,483376,757.14,21,2024-05-11,Sold,AGT-042
DEN-00715,80206,Cherry Creek,Single Family,3,2,1293,904000,904914,699.15,7,2024-07-18,Sold,AGT-026
DEN-00716,80203,Capitol Hill,Condo,3,2,727,424000,423569,583.22,23,2024-03-16,Sold,AGT-047
DEN-00717,80218,Congress Park,Townhouse,4,2,647,673000,699243,1040.19,18,2024-05-22,Sold,AGT-023
DEN-00718,80202,Downtown,Single Family,3,4,1108,612000,631902,552.35,3,2024-05-17,Sold,AGT-022
DEN-00719,80204,West Colfax,Townhouse,4,2,880,541000,,614.77,11,2024-12-05,Active,AGT-030
DEN-00720,80202,Downtown,Condo,4,3,765,740000,737659,967.32,15,2024-03-19,Sold,AGT-050
DEN-00721,80205,Five Points,Condo,2,2,631,577000,593229,914.42,9,2024-06-10,Sold,AGT-044
DEN-00722,80205,Five Points,Single Family,3,2,717,476000,478309,663.88,11,2024-08-20,Sold,AGT-024
DEN-00723,80203,Capitol Hill,Condo,3,2,765,527000,527150,688.89,19,2024-03-24,Sold,AGT-030
DEN-00724,80210,University,Condo,3,3,798,518000,,649.12,6,2024-08-17,Active,AGT-034
DEN-00725,80206,Cherry Creek,Single Family,2,4,1167,1556072.5813988189,1518459,1333.4,10,2024-06-05,Sold,AGT-011
DEN-00726,80220,Montclair,Condo,3,2,622,441000,455366,709.0,23,2024-11-05,Sold,AGT-001
DEN-00727,80207,Park Hill,Townhouse,5,1,640,620000,617354,968.75,24,2024-11-20,Sold,AGT-033
DEN-00728,80207,Park Hill,Condo,3,1,739,495000,516389,669.82,26,2024-03-16,Sold,AGT-011
DEN-00729,80205,Five Points,Townhouse,3,2,795,477000,491395,600.0,13,2024-10-19,Sold,AGT-030
DEN-00730,80220,Montclair,Single Family,4,2,651,438000,430576,672.81,10,2024-09-22,Sold,AGT-046
DEN-00731,80202,Downtown,Condo,3,4,766,726000,,947.78,7,2024-04-29,Active,AGT-012
DEN-00732,80203,Capitol Hill,Townhouse,3,4,717,469000,,654.11,16,2024-12-23,Active,AGT-021
DEN-00733,80204,West Colfax,Townhouse,5,2,779,378000,389646,485.24,23,2024-12-14,Sold,AGT-014
DEN-00734,80209,Washington Park,Single Family,3,3,994,601000,602495,604.63,3,2024-02-03,Sold,AGT-032
DEN-00735,80207,Park Hill,Single Family,2,3,851,486000,488857,571.09,22,2024-10-29,Sold,AGT-009
DEN-00736,80202,Downtown,Condo,3,1,1052,576000,599955,547.53,3,2024-06-19,Sold,AGT-025
DEN-00737,80220,Montclair,Single Family,5,3,752,564000,,750.0,24,2024-06-24,Active,AGT-027
DEN-00738,80210,University,Single Family,4,3,808,640000,660425,792.08,23,2024-07-05,Sold,AGT-005
DEN-00739,80205,Five Points,Condo,5,4,724,590000,,814.92,20,2024-11-09,Active,AGT-016
DEN-00740,80206,Cherry Creek,Condo,4,2,1164,717000,,615.98,11,2024-03-18,Active,AGT-006
DEN-00741,80202,Downtown,Single Family,4,1,976,789000,797330,808.4,13,2024-05-03,Sold,AGT-045
DEN-00742,80203,Capitol Hill,Townhouse,3,1,468,559000,,1194.44,18,2024-01-21,Active,AGT-004
DEN-00743,80207,Park Hill,Townhouse,3,2,814,463000,481119,568.8,19,2024-11-10,Sold,AGT-029
DEN-00744,80210,University,Single Family,4,2,811,514000,,633.79,2,2024-10-11,Active,AGT-034
DEN-00745,80210,University,Townhouse,2,2,1066,786000,770744,737.34,24,2024-10-05,Sold,AGT-042
DEN-00746,80220,Montclair,Condo,3,4,633,486000,,767.77,19,2024-02-27,Active,AGT-050
DEN-00747,80203,Capitol Hill,Multi-Family,4,1,990,552000,548470,557.58,23,2024-11-18,Sold,AGT-032
DEN-00748,80220,Montclair,Single Family,3,2,802,447000,462882,557.36,16,2024-09-16,Sold,AGT-003
