LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
AUS-00997,78750,Northwest,Single Family,4,4,580,509000,,877.59,28,2024-03-10,Active,AGT-019
AUS-00998,78745,South Austin,Single Family,3,2,562,410000,,729.54,29,2024-10-08,Active,AGT-045
AUS-00999,78741,Southeast,Townhouse,3,2,549,367000,372202,668.49,33,2024-06-06,Sold,AGT-007
AUS-01000,78731,Northwest Hills,Single Family,5,3,776,602000,,775.77,27,2024-07-15,Active,AGT-024
AUS-01001,78701,Downtown,Condo,3,4,944,716000,,758.47,21,2024-05-13,Active,AGT-020
AUS-01002,78745,South Austin,Townhouse,4,3,695,383000,386687,551.08,35,2024-12-10,Sold,AGT-018
AUS-01003,78703,Tarrytown,Single Family,5,4,810,759000,775994,937.04,18,2024-05-26,Sold,AGT-038
AUS-01004,78704,South Congress,Townhouse,3,2,509,519000,537964,1019.65,24,2024-03-01,Sold,AGT-039
AUS-01005,78705,UT Area,Multi-Family,4,2,617,324000,,525.12,24,2024-08-26,Active,AGT-008
AUS-01006,78741,Southeast,Condo,3,4,694,272000,273294,391.93,24,2024-02-16,Sold,AGT-037
AUS-01007,78702,East Austin,Condo,4,3,720,540000,,750.0,22,2024-08-06,Active,AGT-008
AUS-01008,78704,South Congress,Single Family,4,1,565,458000,456846,810.62,13,2024-02-23,Sold,AGT-038
AUS-01009,78750,Northwest,Condo,3,4,436,600000,,1376.15,23,2024-10-19,Active,AGT-041
AUS-01010,78705,UT Area,Condo,4,2,819,376000,383570,459.1,24,2024-11-02,Sold,AGT-041
AUS-01011,78705,UT Area,Single Family,3,2,509,380000,365058,746.56,34,2024-11-22,Sold,AGT-034
AUS-01012,78705,UT Area,Single Family,5,3,863,398000,398318,461.18,40,2024-12-06,Sold,AGT-006
AUS-01013,78731,Northwest Hills,Single Family,3,2,917,553000,,603.05,20,2024-12-02,Active,AGT-039
AUS-01014,78731,Northwest Hills,Townhouse,3,2,762,417000,,547.24,18,2024-08-03,Active,AGT-030
AUS-01015,78745,South Austin,Single Family,3,3,884,426000,,481.9,28,2024-01-11,Active,AGT-036
AUS-01016,78759,Great Hills,Single Family,3,4,944,554000,534584,586.86,28,2024-11-02,Sold,AGT-005
AUS-01017,78702,East Austin,Single Family,4,2,1055,585000,,554.5,33,2024-02-02,Active,AGT-019
AUS-01018,78704,South Congress,Single Family,4,3,649,401000,404578,617.87,14,2024-12-18,Sold,AGT-031
AUS-01019,78759,Great Hills,Single Family,2,3,893,462000,,517.36,14,2024-09-24,Active,AGT-040
AUS-01020,78702,East Austin,Townhouse,3,2,894,524000,539424,586.13,20,2024-02-03,Sold,AGT-049
AUS-01021,78705,UT Area,Condo,4,4,688,408000,402770,593.02,36,2024-10-17,Sold,AGT-040
AUS-01022,78750,Northwest,Single Family,3,3,823,1140717.6015832226,,1386.05,37,2024-07-18,Active,AGT-043
AUS-01023,78701,Downtown,Townhouse,4,2,1172,728000,699959,621.16,12,2024-12-15,Sold,AGT-047
AUS-01024,78745,South Austin,Townhouse,5,4,1112,478000,492001,429.86,26,2024-08-19,Sold,AGT-025
AUS-01025,78702,East Austin,Condo,3,3,650,516000,522506,793.85,24,2024-08-08,Sold,AGT-037
AUS-01026,78701,Downtown,Single Family,2,2,959,593000,,618.35,6,2024-04-28,Active,AGT-038
AUS-01027,78705,UT Area,Single Family,3,3,869,293000,,337.17,27,2024-08-25,Active,AGT-029
AUS-01028,78705,UT Area,Townhouse,3,3,415,304000,306532,732.53,29,2024-09-01,Sold,AGT-040
AUS-01029,78759,Great Hills,Single Family,4,2,933,572000,573294,613.08,14,2024-12-22,Sold,AGT-035
AUS-01030,78701,Downtown,Multi-Family,2,3,938,767000,,817.7,21,2024-06-05,Active,AGT-049
AUS-01031,78759,Great Hills,Townhouse,5,4,753,448000,451073,594.95,29,2024-03-02,Sold,AGT-036
AUS-01032,78705,UT Area,Single Family,5,2,456,400000,410658,877.19,20,2024-01-05,Sold,AGT-032
AUS-01033,78702,East Austin,Townhouse,3,1,877,374000,,426.45,16,2024-01-01,Active,AGT-037
AUS-01034,78705,UT Area,Single Family,5,2,788,337000,333851,427.66,24,2024-12-29,Sold,AGT-046
AUS-01035,78745,South Austin,Townhouse,2,2,815,434000,445071,532.52,16,2024-11-30,Sold,AGT-018
AUS-01036,78759,Great Hills,Single Family,5,3,886,543000,555680,612.87,10,2024-02-29,Sold,AGT-037
AUS-01037,78701,Downtown,Single Family,3,2,1003,585000,572610,583.25,13,2024-11-23,Sold,AGT-041
AUS-01038,78705,UT Area,Condo,3,3,966,335000,323138,346.79,29,2024-02-11,Sold,AGT-048
AUS-01039,78702,East Austin,Condo,3,2,621,508000,,818.04,11,2024-10-09,Active,AGT-045
AUS-01040,78701,Downtown,Townhouse,3,3,996,735000,,737.95,25,2024-04-14,Active,AGT-035
AUS-01041,78702,East Austin,Townhouse,3,1,625,531000,538720,849.6,31,2024-08-07,Sold,AGT-001
AUS-01042,78750,Northwest,Condo,3,4,556,522000,527431,938.85,25,2024-06-25,Sold,AGT-029
AUS-01043,78759,Great Hills,Condo,4,4,798,547000,,685.46,9,2024-08-18,Active,AGT-008
AUS-01044,78705,UT Area,Townhouse,3,2,696,388000,391186,557.47,30,2024-02-29,Sold,AGT-040
AUS-01045,78702,East Austin,Townhouse,3,3,572,482000,492468,842.66,27,2024-07-27,Sold,AGT-002
AUS-01046,78704,South Congress,Single Family,3,2,730,474000,,649.32,13,2024-11-03,Active,AGT-016
AUS-01047,78701,Downtown,Single Family,4,3,989,740000,,748.23,9,2024-11-21,Active,AGT-031
AUS-01048,78741,Southeast,Condo,3,3,812,392000,,482.76,37,2024-10-18,Active,AGT-029
AUS-01049,78701,Downtown,Single Family,2,3,1012,708000,727797,699.6,11,2024-01-19,Sold,AGT-019
AUS-01050,78745,South Austin,Single Family,3,3,727,419000,402980,576.34,22,2024-03-06,Sold,AGT-031
AUS-01051,78731,Northwest Hills,Single Family,4,3,737,602000,,816.82,29,2024-08-23,Active,AGT-020
AUS-01052,78750,Northwest,Condo,3,4,723,463000,464233,640.39,1,2024-05-27,Sold,AGT-017
AUS-01053,78741,Southeast,Condo,3,3,484,343000,352762,708.68,38,2024-04-14,Sold,AGT-038
AUS-01054,78731,Northwest Hills,Single Family,2,4,785,589000,,750.32,19,2024-06-22,Active,AGT-006
AUS-01055,78759,Great Hills,Condo,3,1,874,457000,461841,522.88,26,2024-02-16,Sold,AGT-011
AUS-01056,78704,South Congress,Condo,5,4,684,488000,,713.45,19,2024-06-13,Active,AGT-003
AUS-01057,78701,Downtown,Townhouse,3,4,890,715000,722692,803.37,7,2024-01-16,Sold,AGT-009
AUS-01058,78703,Tarrytown,Single Family,4,3,1081,707000,728278,654.02,11,2024-09-16,Sold,AGT-048
AUS-01059,78731,Northwest Hills,Single Family,3,2,1164,551000,,473.37,17,2024-10-25,Active,AGT-031
AUS-01060,78741,Southeast,Townhouse,2,2,431,316000,,733.18,37,2024-09-07,Active,AGT-049
AUS-01061,78702,East Austin,Single Family,4,3,559,477000,466812,853.31,23,2024-10-21,Sold,AGT-004
AUS-01062,78741,Southeast,Single Family,5,4,860,418000,431221,486.05,35,2024-05-22,Sold,AGT-016
AUS-01063,78702,East Austin,Townhouse,4,2,881,428000,,485.81,26,2024-01-21,Active,AGT-025
AUS-01064,78745,South Austin,Condo,5,2,568,464000,,816.9,34,2024-01-10,Active,AGT-046
AUS-01065,78705,UT Area,Single Family,3,3,680,489000,,719.12,27,2024-01-12,Active,AGT-010
AUS-01066,78704,South Congress,Townhouse,5,3,511,573000,,1121.33,19,2024-06-29,Active,AGT-022
AUS-01067,78741,Southeast,Condo,3,3,738,448000,,607.05,43,2024-02-28,Active,AGT-038
AUS-01068,78731,Northwest Hills,Multi-Family,5,3,664,567000,,853.92,28,2024-08-07,Active,AGT-028
AUS-01069,78703,Tarrytown,Multi-Family,3,4,987,805000,787601,815.6,13,2024-09-09,Sold,AGT-009
AUS-01070,78731,Northwest Hills,Single Family,4,2,841,732000,,870.39,34,2024-11-03,Active,AGT-027
AUS-01071,78702,East Austin,Townhouse,3,2,836,644000,622147,770.33,31,2024-10-24,Sold,AGT-021
AUS-01072,78704,South Congress,Single Family,3,3,766,542000,,707.57,29,2024-02-24,Active,AGT-029
AUS-01073,78702,East Austin,Single Family,4,2,795,580000,586101,729.56,21,2024-02-02,Sold,AGT-048
AUS-01074,78702,East Austin,Townhouse,2,2,673,589000,,875.19,8,2024-10-15,Active,AGT-042
AUS-01075,78705,UT Area,Townhouse,3,2,774,420000,435146,542.64,26,2024-11-25,Sold,AGT-034
AUS-01076,78701,Downtown,Single Family,3,2,946,665000,,702.96,15,2024-11-02,Active,AGT-044
AUS-01077,78704,South Congress,Single Family,4,3,816,495000,513787,606.62,24,2024-07-20,Sold,AGT-035
AUS-01078,78701,Downtown,Single Family,4,2,865,534000,531554,617.34,16,2024-09-08,Sold,AGT-035
AUS-01079,78702,East Austin,Condo,4,2,715,650000,,909.09,19,2024-10-08,Active,AGT-034
AUS-01080,78702,East Austin,Condo,3,3,949,496000,,522.66,19,2024-04-26,Active,AGT-004
AUS-01081,78701,Downtown,Single Family,4,4,848,542000,554983,639.15,9,2024-03-08,Sold,AGT-024
AUS-01082,78702,East Austin,Single Family,3,2,649,478000,461996,736.52,21,2024-07-24,Sold,AGT-048
AUS-01083,78705,UT Area,Single Family,3,2,807,385000,377735,477.08,21,2024-03-13,Sold,AGT-038
AUS-01084,78702,East Austin,Townhouse,3,3,657,439000,,668.19,32,2024-02-10,Active,AGT-042
AUS-01085,78702,East Austin,Single Family,5,4,533,597000,,1120.08,19,2024-03-23,Active,AGT-009
AUS-01086,78701,Downtown,Single Family,4,3,844,556000,,658.77,10,2024-03-18,Active,AGT-018
AUS-01087,78741,Southeast,Condo,4,2,672,332000,344232,494.05,43,2024-06-17,Sold,AGT-035
AUS-01088,78745,South Austin,Single Family,3,3,599,348000,359555,580.97,31,2024-06-21,Sold,AGT-049
AUS-01089,78705,UT Area,Condo,3,2,567,413000,419718,728.4,30,2024-08-22,Sold,AGT-016
AUS-01090,78741,Southeast,Condo,3,1,631,358000,367270,567.35,27,2024-05-18,Sold,AGT-030
AUS-01091,78750,Northwest,Single Family,4,2,505,477000,476753,944.55,23,2024-01-13,Sold,AGT-015
AUS-01092,78703,Tarrytown,Condo,4,3,863,789000,,914.25,8,2024-11-16,Active,AGT-017
AUS-01093,78704,South Congress,Single Family,4,4,803,487000,480840,606.48,39,2024-08-23,Sold,AGT-038
AUS-01094,78750,Northwest,Single Family,4,2,497,575000,,1156.94,24,2024-08-04,Active,AGT-018
AUS-01095,78704,South Congress,Condo,4,2,637,583000,590293,915.23,28,2024-08-13,Sold,AGT-013
AUS-01096,78705,UT Area,Single Family,5,3,810,353000,,435.8,31,2024-10-22,Active,AGT-030
AUS-01097,78750,Northwest,Townhouse,4,3,853,392000,,459.55,33,2024-08-01,Active,AGT-010
AUS-01098,78705,UT Area,Condo,5,3,546,423000,408273,774.73,36,2024-09-14,Sold,AGT-040
AUS-01099,78702,East Austin,Townhouse,5,3,625,524000,538869,838.4,23,2024-12-18,Sold,AGT-011
AUS-01100,78731,Northwest Hills,Single Family,3,2,855,519000,,607.02,22,2024-07-01,Active,AGT-044
AUS-01101,78705,UT Area,Townhouse,3,4,504,396000,398487,785.71,46,2024-07-16,Sold,AGT-004
AUS-01102,78759,Great Hills,Single Family,3,2,921,491000,507663,533.12,11,2024-10-15,Sold,AGT-047
AUS-01103,78759,Great Hills,Multi-Family,4,4,746,650000,650316,871.31,1,2024-12-17,Sold,AGT-002
AUS-01104,78750,Northwest,Single Family,3,4,728,396000,392214,543.96,25,2024-12-08,Sold,AGT-043
AUS-01105,78705,UT Area,Single Family,4,2,653,758050.555754433,731097,1160.87,37,2024-01-22,Sold,AGT-023
AUS-01106,78703,Tarrytown,Single Family,2,3,608,963000,,1583.88,9,2024-06-05,Active,AGT-049
AUS-01107,78745,South Austin,Single Family,3,4,571,426000,417595,746.06,24,2024-05-27,Sold,AGT-020
AUS-01108,78703,Tarrytown,Condo,3,4,1275,831000,834497,651.76,5,2024-09-27,Sold,AGT-003
AUS-01109,78701,Downtown,Condo,5,3,1188,641000,660713,539.56,17,2024-05-21,Sold,AGT-039
AUS-01110,78704,South Congress,Single Family,5,2,873,546000,,625.43,32,2024-02-13,Active,AGT-027
AUS-01111,78741,Southeast,Single Family,2,2,712,330000,,463.48,35,2024-12-23,Active,AGT-011
AUS-01112,78704,South Congress,Single Family,3,2,587,456000,437997,776.83,54,2024-04-18,Sold,AGT-021
AUS-01113,78741,Southeast,Multi-Family,3,1,722,379000,388201,524.93,40,2024-03-12,Sold,AGT-019
AUS-01114,78750,Northwest,Single Family,3,2,888,419000,418337,471.85,5,2024-01-02,Sold,AGT-045
AUS-01115,78703,Tarrytown,Single Family,3,2,1040,900000,,865.38,18,2024-08-20,Active,AGT-030
AUS-01116,78745,South Austin,Single Family,3,3,772,450000,,582.9,33,2024-06-21,Active,AGT-003
AUS-01117,78705,UT Area,Single Family,3,2,575,387000,400364,673.04,17,2024-10-26,Sold,AGT-014
AUS-01118,78701,Downtown,Single Family,3,3,1232,615000,639010,499.19,1,2024-10-05,Sold,AGT-015
AUS-01119,78750,Northwest,Single Family,5,1,899,477000,494708,530.59,25,2024-08-01,Sold,AGT-012
AUS-01120,78759,Great Hills,Single Family,4,2,789,483000,482214,612.17,7,2024-01-04,Sold,AGT-027
AUS-01121,78702,East Austin,Townhouse,4,2,835,534000,552870,639.52,28,2024-11-09,Sold,AGT-014
AUS-01122,78741,Southeast,Single Family,5,2,572,378000,,660.84,36,2024-07-31,Active,AGT-035
AUS-01123,78702,East Austin,Single Family,3,1,783,614000,,784.16,31,2024-10-24,Active,AGT-048
AUS-01124,78705,UT Area,Single Family,4,2,413,342000,340918,828.09,32,2024-12-13,Sold,AGT-005
AUS-01125,78704,South Congress,Single Family,5,2,596,532000,521134,892.62,30,2024-02-20,Sold,AGT-037
AUS-01126,78701,Downtown,Condo,5,2,920,647000,,703.26,33,2024-06-28,Active,AGT-042
AUS-01127,78701,Downtown,Single Family,3,2,949,537000,,565.86,24,2024-05-18,Active,AGT-017
AUS-01128,78702,East Austin,Condo,3,4,811,488000,506373,601.73,13,2024-12-01,Sold,AGT-037
AUS-01129,78703,Tarrytown,Single Family,3,2,995,911000,,915.58,7,2024-06-26,Active,AGT-048
AUS-01130,78705,UT Area,Single Family,3,2,673,326000,316555,484.4,39,2024-04-16,Sold,AGT-008
AUS-01131,78705,UT Area,Single Family,4,2,783,337000,333850,430.4,22,2024-07-30,Sold,AGT-043
AUS-01132,78750,Northwest,Single Family,3,3,699,479000,,685.26,27,2024-10-17,Active,AGT-047
AUS-01133,78704,South Congress,Single Family,4,2,751,429000,,571.24,30,2024-11-01,Active,AGT-030
AUS-01134,78745,South Austin,Single Family,4,2,681,431000,,632.89,21,2024-03-11,Active,AGT-034
AUS-01135,78745,South Austin,Condo,5,4,618,408000,412091,660.19,33,2024-07-02,Sold,AGT-040
AUS-01136,78705,UT Area,Single Family,3,2,639,354000,355560,553.99,39,2024-08-11,Sold,AGT-030
AUS-01137,78741,Southeast,Condo,4,4,711,293000,,412.1,37,2024-08-11,Active,AGT-036
AUS-01138,78704,South Congress,Condo,4,2,564,514000,532525,911.35,24,2024-07-15,Sold,AGT-036
AUS-01139,78741,Southeast,Single Family,3,4,496,348000,,701.61,39,2024-07-20,Active,AGT-030
AUS-01140,78750,Northwest,Single Family,3,2,694,1137444.6531342366,1122138,1638.97,23,2024-12-24,Sold,AGT-049
AUS-01141,78759,Great Hills,Single Family,3,2,810,524000,514867,646.91,32,2024-08-30,Sold,AGT-037
AUS-01142,78731,Northwest Hills,Single Family,4,2,710,437000,441979,615.49,19,2024-01-21,Sold,AGT-012
AUS-01143,78741,Southeast,Single Family,3,3,600,265000,268463,441.67,33,2024-01-12,Sold,AGT-039
AUS-01144,78701,Downtown,Townhouse,3,4,1228,537000,521010,437.3,15,2024-10-01,Sold,AGT-033
AUS-01145,78703,Tarrytown,Single Family,4,3,1026,710000,687240,692.01,12,2024-08-16,Sold,AGT-027
AUS-01146,78745,South Austin,Condo,2,1,685,436000,,636.5,30,2024-05-23,Active,AGT-026
AUS-01147,78741,Southeast,Single Family,3,2,801,336000,332928,419.48,30,2024-09-20,Sold,AGT-018
AUS-01148,78745,South Austin,Townhouse,3,2,804,472000,469890,587.06,33,2024-04-16,Sold,AGT-003
AUS-01149,78750,Northwest,Single Family,3,1,675,355000,368258,525.93,36,2024-07-06,Sold,AGT-018
AUS-01150,78759,Great Hills,Single Family,4,2,853,379000,365919,444.31,19,2024-07-11,Sold,AGT-050
AUS-01151,78759,Great Hills,Townhouse,3,2,712,582000,595003,817.42,20,2024-11-19,Sold,AGT-016
AUS-01152,78702,East Austin,Single Family,3,2,881,552000,,626.56,31,2024-03-11,Active,AGT-001
AUS-01153,78741,Southeast,Single Family,2,2,659,388000,,588.77,41,2024-07-19,Active,AGT-034
AUS-01154,78702,East Austin,Multi-Family,5,2,638,489000,,766.46,26,2024-06-03,Active,AGT-003
AUS-01155,78701,Downtown,Single Family,3,2,1167,680000,,582.69,22,2024-12-04,Active,AGT-026
AUS-01156,78745,South Austin,Single Family,5,2,902,363000,358662,402.44,20,2024-03-31,Sold,AGT-006
AUS-01157,78704,South Congress,Multi-Family,3,3,643,408000,419950,634.53,18,2024-01-10,Sold,AGT-047
AUS-01158,78750,Northwest,Single Family,3,2,927,441000,453682,475.73,25,2024-08-01,Sold,AGT-010
AUS-01159,78750,Northwest,Single Family,3,1,775,525000,,677.42,11,2024-07-19,Active,AGT-003
AUS-01160,78705,UT Area,Single Family,3,1,773,379000,372869,490.3,32,2024-06-27,Sold,AGT-007
AUS-01161,78704,South Congress,Townhouse,3,3,747,564000,574199,755.02,15,2024-11-02,Sold,AGT-050
AUS-01162,78705,UT Area,Single Family,3,4,504,362000,,718.25,35,2024-08-18,Active,AGT-002
AUS-01163,78703,Tarrytown,Condo,4,2,1122,907000,,808.38,1,2024-03-27,Active,AGT-014
AUS-01164,78745,South Austin,Condo,5,1,682,374000,,548.39,18,2024-06-12,Active,AGT-033
AUS-01165,78731,Northwest Hills,Multi-Family,4,2,932,610000,618946,654.51,12,2024-08-18,Sold,AGT-020
AUS-01166,78705,UT Area,Single Family,5,4,580,394000,387273,679.31,39,2024-06-14,Sold,AGT-030
AUS-01167,78759,Great Hills,Condo,3,2,867,456000,,525.95,24,2024-02-15,Active,AGT-024
AUS-01168,78701,Downtown,Single Family,2,2,1036,548000,,528.96,24,2024-09-29,Active,AGT-027
AUS-01169,78705,UT Area,Single Family,5,3,554,401000,413025,723.83,30,2024-07-14,Sold,AGT-010
AUS-01170,78705,UT Area,Condo,3,1,743,417000,401486,561.24,41,2024-07-08,Sold,AGT-013
AUS-01171,78701,Downtown,Townhouse,4,2,886,603000,,680.59,27,2024-05-04,Active,AGT-019
AUS-01172,78731,Northwest Hills,Single Family,4,3,850,597000,,702.35,18,2024-09-26,Active,AGT-030
AUS-01173,78703,Tarrytown,Multi-Family,5,4,947,912000,,963.04,10,2024-08-02,Active,AGT-021
AUS-01174,78759,Great Hills,Single Family,3,3,682,494000,493133,724.34,23,2024-08-08,Sold,AGT-011
AUS-01175,78703,Tarrytown,Multi-Family,3,2,896,703000,677721,784.6,26,2024-03-01,Sold,AGT-041
AUS-01176,78759,Great Hills,Townhouse,3,2,931,419000,410648,450.05,33,2024-01-20,Sold,AGT-032
AUS-01177,78705,UT Area,Single Family,4,3,815,454000,,557.06,41,2024-08-04,Active,AGT-017
AUS-01178,78704,South Congress,Single Family,3,1,913,524000,,573.93,28,2024-02-10,Active,AGT-017
AUS-01179,78705,UT Area,Single Family,4,4,771,464000,472139,601.82,28,2024-01-07,Sold,AGT-006
AUS-01180,78703,Tarrytown,Single Family,3,2,595,883000,,1484.03,20,2024-11-01,Active,AGT-035
AUS-01181,78701,Downtown,Condo,4,3,946,683000,656646,721.99,9,2024-06-28,Sold,AGT-011
AUS-01182,78759,Great Hills,Single Family,4,1,860,503000,522704,584.88,12,2024-10-22,Sold,AGT-002
AUS-01183,78705,UT Area,Single Family,3,2,400,362000,364975,905.0,14,2024-06-14,Sold,AGT-017
AUS-01184,78703,Tarrytown,Single Family,2,4,617,748000,723276,1212.32,19,2024-07-05,Sold,AGT-044
AUS-01185,78745,South Austin,Multi-Family,4,2,464,504000,,1086.21,27,2024-08-27,Active,AGT-042
AUS-01186,78704,South Congress,Single Family,4,4,748,452000,461138,604.28,19,2024-03-15,Sold,AGT-049
AUS-01187,78750,Northwest,Single Family,5,1,727,479000,,658.87,34,2024-04-23,Active,AGT-049
AUS-01188,78741,Southeast,Townhouse,2,2,654,313000,317837,478.59,31,2024-11-15,Sold,AGT-013
AUS-01189,78701,Downtown,Single Family,3,3,1260,623000,632385,494.44,13,2024-04-08,Sold,AGT-037
AUS-01190,78704,South Congress,Single Family,3,3,533,453000,445187,849.91,21,2024-12-14,Sold,AGT-008
AUS-01191,78704,South Congress,Condo,2,2,863,495000,503205,573.58,23,2024-09-20,Sold,AGT-048
AUS-01192,78702,East Austin,Single Family,3,1,754,526000,,697.61,29,2024-08-12,Active,AGT-017
AUS-01193,78731,Northwest Hills,Single Family,2,2,707,570000,,806.22,5,2024-12-18,Active,AGT-012
AUS-01194,78745,South Austin,Single Family,3,3,674,421000,422480,624.63,21,2024-07-24,Sold,AGT-008
AUS-01195,78741,Southeast,Single Family,3,1,613,363000,364084,592.17,35,2024-06-30,Sold,AGT-050
AUS-01196,78750,Northwest,Single Family,4,2,710,462000,456700,650.7,22,2024-06-23,Sold,AGT-029
AUS-01197,78745,South Austin,Condo,2,4,746,340000,328067,455.76,29,2024-08-19,Sold,AGT-002
AUS-01198,78741,Southeast,Condo,3,4,805,383000,382477,475.78,31,2024-02-09,Sold,AGT-042
AUS-01199,78759,Great Hills,Single Family,4,2,664,499000,491937,751.51,25,2024-09-23,Sold,AGT-041
AUS-01200,78750,Northwest,Single Family,4,4,712,963062.4933862053,980356,1352.62,17,2024-10-08,Sold,AGT-013
AUS-01201,78703,Tarrytown,Townhouse,4,3,1007,806000,,800.4,15,2024-10-21,Active,AGT-004
AUS-01202,78731,Northwest Hills,Single Family,3,1,628,329000,,523.89,7,2024-02-19,Active,AGT-045
AUS-01203,78741,Southeast,Multi-Family,5,4,881,378000,364167,429.06,28,2024-11-11,Sold,AGT-026
AUS-01204,78702,East Austin,Single Family,5,1,938,451000,459805,480.81,20,2024-12-22,Sold,AGT-009
AUS-01205,78701,Downtown,Single Family,2,3,885,650000,645471,734.46,15,2024-06-09,Sold,AGT-046
AUS-01206,78704,South Congress,Single Family,3,2,488,406000,,831.97,16,2024-07-24,Active,AGT-036
AUS-01207,78701,Downtown,Single Family,5,3,1133,654000,631089,577.23,18,2024-07-14,Sold,AGT-044
AUS-01208,78702,East Austin,Single Family,3,2,702,439000,451834,625.36,34,2024-10-19,Sold,AGT-012
AUS-01209,78759,Great Hills,Condo,4,3,910,459000,,504.4,28,2024-08-25,Active,AGT-003
AUS-01210,78703,Tarrytown,Single Family,2,2,915,821000,791315,897.27,16,2024-11-25,Sold,AGT-002
AUS-01211,78703,Tarrytown,Single Family,3,2,1020,803000,834272,787.25,7,2024-06-13,Sold,AGT-011
AUS-01212,78704,South Congress,Condo,3,4,838,424000,418746,505.97,21,2024-03-18,Sold,AGT-010
AUS-01213,78745,South Austin,Condo,2,1,955,393000,,411.52,28,2024-09-28,Active,AGT-048
AUS-01214,78703,Tarrytown,Condo,3,1,1003,913000,909732,910.27,4,2024-12-26,Sold,AGT-001
AUS-01215,78701,Downtown,Townhouse,2,4,1094,552000,561324,504.57,23,2024-11-20,Sold,AGT-009
AUS-01216,78750,Northwest,Single Family,5,4,581,473000,455094,814.11,35,2024-03-08,Sold,AGT-003
AUS-01217,78745,South Austin,Multi-Family,3,1,726,465000,,640.5,27,2024-07-31,Active,AGT-047
AUS-01218,78750,Northwest,Single Family,5,2,806,485000,502847,601.74,21,2024-06-09,Sold,AGT-025
AUS-01219,78731,Northwest Hills,Condo,3,3,612,565000,544835,923.2,17,2024-10-18,Sold,AGT-040
AUS-01220,78741,Southeast,Single Family,4,2,516,249000,,482.56,28,2024-09-18,Active,AGT-016
AUS-01221,78704,South Congress,Condo,4,2,606,529000,547315,872.94,15,2024-12-24,Sold,AGT-013
AUS-01222,78704,South Congress,Single Family,4,3,886,464000,,523.7,22,2024-05-21,Active,AGT-012
AUS-01223,78759,Great Hills,Single Family,3,2,946,478000,488693,505.29,25,2024-09-22,Sold,AGT-023
AUS-01224,78750,Northwest,Single Family,4,3,765,455000,458709,594.77,31,2024-11-26,Sold,AGT-040
AUS-01225,78702,East Austin,Single Family,4,2,650,497000,494442,764.62,42,2024-02-14,Sold,AGT-005
AUS-01226,78703,Tarrytown,Single Family,3,4,894,638000,649831,713.65,15,2024-02-06,Sold,AGT-002
AUS-01227,78704,South Congress,Townhouse,4,3,891,540000,,606.06,34,2024-02-14,Active,AGT-006
AUS-01228,78702,East Austin,Single Family,3,2,623,1074108.0527247095,1070308,1724.09,20,2024-12-22,Sold,AGT-045
AUS-01229,78701,Downtown,Condo,4,2,762,602000,617574,790.03,30,2024-12-13,Sold,AGT-046
AUS-01230,78704,South Congress,Single Family,4,3,715,430000,421847,601.4,18,2024-05-17,Sold,AGT-037
AUS-01231,78705,UT Area,Townhouse,2,4,889,377000,,424.07,27,2024-07-11,Active,AGT-009
AUS-01232,78750,Northwest,Single Family,2,1,918,525000,530464,571.9,29,2024-01-20,Sold,AGT-011
AUS-01233,78702,East Austin,Condo,3,3,813,412000,,506.77,17,2024-09-27,Active,AGT-010
AUS-01234,78741,Southeast,Single Family,4,3,537,411000,424192,765.36,37,2024-12-15,Sold,AGT-006
AUS-01235,78703,Tarrytown,Single Family,3,4,864,906000,933238,1048.61,16,2024-10-04,Sold,AGT-045
AUS-01236,78750,Northwest,Single Family,4,3,599,426000,414395,711.19,29,2024-05-04,Sold,AGT-017
AUS-01237,78759,Great Hills,Single Family,3,2,726,471000,461083,648.76,21,2024-12-17,Sold,AGT-043
AUS-01238,78750,Northwest,Single Family,4,4,622,933136.8669925871,957487,1500.22,29,2024-09-15,Sold,AGT-002
AUS-01239,78745,South Austin,Single Family,4,1,581,461000,,793.46,16,2024-03-04,Active,AGT-003
AUS-01240,78701,Downtown,Single Family,3,1,609,633000,,1039.41,7,2024-08-30,Active,AGT-040
AUS-01241,78704,South Congress,Condo,2,2,496,495000,508677,997.98,30,2024-01-15,Sold,AGT-045
AUS-01242,78759,Great Hills,Single Family,4,1,651,620000,,952.38,27,2024-09-29,Active,AGT-042
AUS-01243,78704,South Congress,Single Family,2,1,851,441000,,518.21,18,2024-05-09,Active,AGT-050
AUS-01244,78702,East Austin,Condo,3,1,720,555000,,770.83,11,2024-04-30,Active,AGT-006
AUS-01245,78703,Tarrytown,Single Family,4,2,921,841000,,913.14,13,2024-08-11,Active,AGT-015
AUS-01246,78759,Great Hills,Condo,3,2,838,479000,493063,571.6,19,2024-01-01,Sold,AGT-044
AUS-01247,78702,East Austin,Multi-Family,3,2,960,496000,485927,516.67,15,2024-06-03,Sold,AGT-028
AUS-01248,78704,South Congress,Townhouse,4,3,810,627000,640318,774.07,16,2024-11-01,Sold,AGT-011
AUS-01249,78741,Southeast,Single Family,3,2,579,318000,,549.22,36,2024-09-13,Active,AGT-014
AUS-01250,78759,Great Hills,Single Family,3,4,836,399000,,477.27,19,2024-01-30,Active,AGT-011
