hospital_id,hospital_name,city,state,health_system,ownership_type,beds,condition,payment_year,readmission_rate_pct,national_avg_rate_pct,excess_readmission_ratio,penalty_pct,estimated_penalty_dollars
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Hip/Knee Replacement,2022,4.91,4.6,1.0674,0.337,1982
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Hip/Knee Replacement,2023,5.45,4.5,1.2111,1.056,6209
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,AMI,2021,15.06,14.9,1.0107,0.053,1291
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,AMI,2022,13.53,14.7,0.9204,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,AMI,2023,12.1,14.5,0.8345,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Heart Failure,2021,21.13,22.1,0.9561,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Heart Failure,2022,22.01,21.8,1.0096,0.048,1169
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Heart Failure,2023,22.07,21.5,1.0265,0.132,3216
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Pneumonia,2021,15.04,16.4,0.9171,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Pneumonia,2022,16.32,16.2,1.0074,0.037,901
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Pneumonia,2023,15.25,16.0,0.9531,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,COPD,2021,19.26,20.0,0.963,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,COPD,2022,17.99,19.8,0.9086,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,COPD,2023,19.01,19.5,0.9749,0.0,0
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Hip/Knee Replacement,2021,4.99,4.8,1.0396,0.198,4823
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Hip/Knee Replacement,2022,4.71,4.6,1.0239,0.12,2923
FL013,Lakeland Regional Health,Lakeland,FL,Lakeland Regional,Non-Profit,870,Hip/Knee Replacement,2023,3.86,4.5,0.8578,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,AMI,2021,14.33,14.9,0.9617,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,AMI,2022,14.63,14.7,0.9952,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,AMI,2023,14.89,14.5,1.0269,0.134,4840
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Heart Failure,2021,20.92,22.1,0.9466,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Heart Failure,2022,21.44,21.8,0.9835,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Heart Failure,2023,21.96,21.5,1.0214,0.107,3865
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Pneumonia,2021,15.86,16.4,0.9671,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Pneumonia,2022,15.85,16.2,0.9784,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Pneumonia,2023,15.59,16.0,0.9744,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,COPD,2021,19.28,20.0,0.964,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,COPD,2022,18.43,19.8,0.9308,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,COPD,2023,19.98,19.5,1.0246,0.123,4443
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Hip/Knee Replacement,2021,4.13,4.8,0.8604,0.0,0
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Hip/Knee Replacement,2022,5.53,4.6,1.2022,1.011,36517
OH001,Cleveland Clinic Main Campus,Cleveland,OH,Cleveland Clinic,Non-Profit,1290,Hip/Knee Replacement,2023,5.12,4.5,1.1378,0.689,24887
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,AMI,2021,13.78,14.9,0.9248,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,AMI,2022,12.65,14.7,0.8605,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,AMI,2023,14.93,14.5,1.0297,0.149,4531
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Heart Failure,2021,20.54,22.1,0.9294,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Heart Failure,2022,23.82,21.8,1.0927,0.464,14109
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Heart Failure,2023,20.32,21.5,0.9451,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Pneumonia,2021,15.39,16.4,0.9384,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Pneumonia,2022,16.06,16.2,0.9914,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Pneumonia,2023,15.33,16.0,0.9581,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,COPD,2021,19.29,20.0,0.9645,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,COPD,2022,20.75,19.8,1.048,0.24,7298
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,COPD,2023,20.76,19.5,1.0646,0.323,9822
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Hip/Knee Replacement,2021,5.16,4.8,1.075,0.375,11403
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Hip/Knee Replacement,2022,3.31,4.6,0.7196,0.0,0
OH002,Ohio State Wexner Medical,Columbus,OH,Ohio State,Government,1086,Hip/Knee Replacement,2023,4.37,4.5,0.9711,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,AMI,2021,15.24,14.9,1.0228,0.114,2043
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,AMI,2022,14.69,14.7,0.9993,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,AMI,2023,15.52,14.5,1.0703,0.352,6308
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Heart Failure,2021,22.23,22.1,1.0059,0.03,538
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Heart Failure,2022,20.74,21.8,0.9514,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Heart Failure,2023,20.31,21.5,0.9447,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Pneumonia,2021,16.99,16.4,1.036,0.18,3226
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Pneumonia,2022,17.75,16.2,1.0957,0.478,8566
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Pneumonia,2023,15.42,16.0,0.9637,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,COPD,2021,19.12,20.0,0.956,0.0,0
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,COPD,2022,21.22,19.8,1.0717,0.359,6433
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,COPD,2023,19.68,19.5,1.0092,0.046,824
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Hip/Knee Replacement,2021,5.04,4.8,1.05,0.25,4480
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Hip/Knee Replacement,2022,5.76,4.6,1.2522,1.261,22597
OH003,Cincinnati Children's,Cincinnati,OH,Cincinnati Children's,Non-Profit,640,Hip/Knee Replacement,2023,4.63,4.5,1.0289,0.144,2580
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,AMI,2021,14.49,14.9,0.9725,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,AMI,2022,12.59,14.7,0.8565,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,AMI,2023,14.91,14.5,1.0283,0.141,4074
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Heart Failure,2021,21.35,22.1,0.9661,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Heart Failure,2022,22.89,21.8,1.05,0.25,7224
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Heart Failure,2023,21.61,21.5,1.0051,0.026,751
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Pneumonia,2021,14.89,16.4,0.9079,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Pneumonia,2022,17.05,16.2,1.0525,0.262,7571
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Pneumonia,2023,15.59,16.0,0.9744,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,COPD,2021,20.82,20.0,1.041,0.205,5924
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,COPD,2022,20.34,19.8,1.0273,0.137,3959
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,COPD,2023,19.11,19.5,0.98,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Hip/Knee Replacement,2021,3.61,4.8,0.7521,0.0,0
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Hip/Knee Replacement,2022,4.72,4.6,1.0261,0.131,3785
OH004,University Hospitals Cleveland,Cleveland,OH,UH,Non-Profit,1032,Hip/Knee Replacement,2023,4.46,4.5,0.9911,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,AMI,2021,14.3,14.9,0.9597,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,AMI,2022,14.6,14.7,0.9932,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,AMI,2023,14.97,14.5,1.0324,0.162,3629
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Heart Failure,2021,22.06,22.1,0.9982,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Heart Failure,2022,21.74,21.8,0.9972,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Heart Failure,2023,21.91,21.5,1.0191,0.095,2128
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Pneumonia,2021,16.39,16.4,0.9994,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Pneumonia,2022,14.7,16.2,0.9074,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Pneumonia,2023,16.0,16.0,1.0,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,COPD,2021,20.8,20.0,1.04,0.2,4480
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,COPD,2022,20.63,19.8,1.0419,0.21,4704
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,COPD,2023,18.8,19.5,0.9641,0.0,0
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Hip/Knee Replacement,2021,5.35,4.8,1.1146,0.573,12835
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Hip/Knee Replacement,2022,7.26,4.6,1.5783,2.892,64781
OH005,OhioHealth Riverside,Columbus,OH,OhioHealth,Non-Profit,800,Hip/Knee Replacement,2023,4.58,4.5,1.0178,0.089,1994
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,AMI,2021,14.22,14.9,0.9544,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,AMI,2022,13.81,14.7,0.9395,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,AMI,2023,14.8,14.5,1.0207,0.103,1384
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Heart Failure,2021,21.51,22.1,0.9733,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Heart Failure,2022,21.14,21.8,0.9697,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Heart Failure,2023,21.92,21.5,1.0195,0.098,1317
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Pneumonia,2021,16.98,16.4,1.0354,0.177,2379
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Pneumonia,2022,16.85,16.2,1.0401,0.201,2701
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Pneumonia,2023,16.68,16.0,1.0425,0.212,2849
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,COPD,2021,19.18,20.0,0.959,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,COPD,2022,19.09,19.8,0.9641,0.0,0
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,COPD,2023,20.42,19.5,1.0472,0.236,3172
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Hip/Knee Replacement,2021,5.24,4.8,1.0917,0.458,6156
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Hip/Knee Replacement,2022,4.8,4.6,1.0435,0.218,2930
OH006,Mercy Health St. Vincent,Toledo,OH,Mercy Health,Non-Profit,480,Hip/Knee Replacement,2023,3.48,4.5,0.7733,0.0,0
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,AMI,2021,14.16,14.9,0.9503,0.0,0
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,AMI,2022,15.9,14.7,1.0816,0.408,5940
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,AMI,2023,13.35,14.5,0.9207,0.0,0
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Heart Failure,2021,22.94,22.1,1.038,0.19,2766
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Heart Failure,2022,22.14,21.8,1.0156,0.078,1136
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Heart Failure,2023,21.52,21.5,1.0009,0.004,58
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Pneumonia,2021,16.08,16.4,0.9805,0.0,0
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Pneumonia,2022,16.29,16.2,1.0056,0.028,408
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Pneumonia,2023,16.63,16.0,1.0394,0.197,2868
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,COPD,2021,21.75,20.0,1.0875,0.437,6363
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,COPD,2022,19.91,19.8,1.0056,0.028,408
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,COPD,2023,18.84,19.5,0.9662,0.0,0
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Hip/Knee Replacement,2021,5.78,4.8,1.2042,1.021,14866
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Hip/Knee Replacement,2022,5.45,4.6,1.1848,0.924,13453
OH007,Aultman Hospital,Canton,OH,Aultman,Non-Profit,520,Hip/Knee Replacement,2023,4.37,4.5,0.9711,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,AMI,2021,14.42,14.9,0.9678,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,AMI,2022,13.62,14.7,0.9265,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,AMI,2023,14.11,14.5,0.9731,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Heart Failure,2021,22.43,22.1,1.0149,0.074,891
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Heart Failure,2022,22.01,21.8,1.0096,0.048,578
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Heart Failure,2023,23.01,21.5,1.0702,0.351,4226
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Pneumonia,2021,16.64,16.4,1.0146,0.073,879
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Pneumonia,2022,15.99,16.2,0.987,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Pneumonia,2023,16.69,16.0,1.0431,0.215,2589
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,COPD,2021,21.12,20.0,1.056,0.28,3371
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,COPD,2022,20.11,19.8,1.0157,0.079,951
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,COPD,2023,19.5,19.5,1.0,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Hip/Knee Replacement,2021,5.8,4.8,1.2083,1.041,12534
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Hip/Knee Replacement,2022,4.17,4.6,0.9065,0.0,0
OH008,Summa Health Akron City,Akron,OH,Summa Health,Non-Profit,430,Hip/Knee Replacement,2023,5.1,4.5,1.1333,0.666,8019
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,AMI,2021,15.58,14.9,1.0456,0.228,2490
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,AMI,2022,14.89,14.7,1.0129,0.064,699
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,AMI,2023,16.13,14.5,1.1124,0.562,6137
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Heart Failure,2021,21.1,22.1,0.9548,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Heart Failure,2022,23.14,21.8,1.0615,0.308,3363
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Heart Failure,2023,20.7,21.5,0.9628,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Pneumonia,2021,16.82,16.4,1.0256,0.128,1398
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Pneumonia,2022,15.16,16.2,0.9358,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Pneumonia,2023,14.99,16.0,0.9369,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,COPD,2021,19.22,20.0,0.961,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,COPD,2022,20.86,19.8,1.0535,0.268,2927
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,COPD,2023,19.23,19.5,0.9862,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Hip/Knee Replacement,2021,3.59,4.8,0.7479,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Hip/Knee Replacement,2022,4.14,4.6,0.9,0.0,0
OH009,Kettering Health Main,Dayton,OH,Kettering,Non-Profit,390,Hip/Knee Replacement,2023,5.06,4.5,1.1244,0.622,6792
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,AMI,2021,14.08,14.9,0.945,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,AMI,2022,15.78,14.7,1.0735,0.367,2877
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,AMI,2023,14.64,14.5,1.0097,0.049,384
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Heart Failure,2021,21.87,22.1,0.9896,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Heart Failure,2022,22.15,21.8,1.0161,0.081,635
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Heart Failure,2023,22.45,21.5,1.0442,0.221,1733
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Pneumonia,2021,16.68,16.4,1.0171,0.085,666
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Pneumonia,2022,17.18,16.2,1.0605,0.302,2368
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Pneumonia,2023,15.71,16.0,0.9819,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,COPD,2021,20.25,20.0,1.0125,0.062,486
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,COPD,2022,19.37,19.8,0.9783,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,COPD,2023,18.55,19.5,0.9513,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Hip/Knee Replacement,2021,6.55,4.8,1.3646,1.823,14292
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Hip/Knee Replacement,2022,4.12,4.6,0.8957,0.0,0
OH010,Genesis Healthcare,Zanesville,OH,Genesis,Non-Profit,280,Hip/Knee Replacement,2023,3.31,4.5,0.7356,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,AMI,2021,14.56,14.9,0.9772,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,AMI,2022,15.84,14.7,1.0776,0.388,1901
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,AMI,2023,14.21,14.5,0.98,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Heart Failure,2021,22.54,22.1,1.0199,0.1,490
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Heart Failure,2022,22.07,21.8,1.0124,0.062,304
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Heart Failure,2023,21.92,21.5,1.0195,0.098,480
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Pneumonia,2021,17.07,16.4,1.0409,0.204,1000
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Pneumonia,2022,16.64,16.2,1.0272,0.136,666
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Pneumonia,2023,16.68,16.0,1.0425,0.212,1039
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,COPD,2021,19.26,20.0,0.963,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,COPD,2022,19.0,19.8,0.9596,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,COPD,2023,20.32,19.5,1.0421,0.211,1034
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Hip/Knee Replacement,2021,5.35,4.8,1.1146,0.573,2808
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Hip/Knee Replacement,2022,4.31,4.6,0.937,0.0,0
OH011,Adena Regional Medical,Chillicothe,OH,Adena,Non-Profit,175,Hip/Knee Replacement,2023,6.47,4.5,1.4378,2.189,10726
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,AMI,2021,13.79,14.9,0.9255,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,AMI,2022,14.53,14.7,0.9884,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,AMI,2023,14.73,14.5,1.0159,0.08,582
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Heart Failure,2021,21.35,22.1,0.9661,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Heart Failure,2022,20.17,21.8,0.9252,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Heart Failure,2023,21.03,21.5,0.9781,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Pneumonia,2021,16.91,16.4,1.0311,0.155,1128
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Pneumonia,2022,16.23,16.2,1.0019,0.01,73
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Pneumonia,2023,16.41,16.0,1.0256,0.128,932
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,COPD,2021,19.66,20.0,0.983,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,COPD,2022,19.23,19.8,0.9712,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,COPD,2023,20.25,19.5,1.0385,0.192,1398
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Hip/Knee Replacement,2021,4.47,4.8,0.9313,0.0,0
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Hip/Knee Replacement,2022,5.42,4.6,1.1783,0.891,6486
OH012,Southern Ohio Medical Center,Portsmouth,OH,SOMC,Non-Profit,260,Hip/Knee Replacement,2023,5.36,4.5,1.1911,0.956,6960
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,AMI,2021,14.92,14.9,1.0013,0.007,161
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,AMI,2022,14.25,14.7,0.9694,0.0,0
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,AMI,2023,15.26,14.5,1.0524,0.262,6016
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,Heart Failure,2021,21.48,22.1,0.9719,0.0,0
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,Heart Failure,2022,21.61,21.8,0.9913,0.0,0
PA001,Hospital of the University of PA,Philadelphia,PA,Penn Medicine,Non-Profit,820,Heart Failure,2023,19.18,21.5,0.8921,0.0,0
