Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,19,Overall,447008242.3,1662402377.0,22578707,5709148,0.275255987,19.7977786,78.2968391,0,434775544.9,1599599527.0,21641233,5220281,0.278053546,20.09014666,83.28585087,0,458802982.7,1532808123.0,21195103,5356651,0.303772006,21.6466503,85.65108734,0,428319846.4,1476707500.0,20683252,5329315,0.296640504,20.70853493,80.37052537,0,423142554.8,1418718157.0,20023549,5188771,0.302101119,21.13224558,81.54966847,0,0.018408191,0.023537809
Omeprazole,Omeprazole,16,Overall,400004278.9,1856647709.0,27518421,6827452,0.216356156,14.53587322,58.58763692,0,396302350.5,2012842581.0,28620729,7055870,0.198019791,13.8466896,56.16633391,0,437015844.4,2027468349.0,28051907,7145410,0.217258812,15.57882836,61.16035951,0,400122548.1,2053218928.0,27954043,7179076,0.197313302,14.3135842,55.73454691,0,422372714.7,2092067971.0,28144241,7298218,0.203997666,15.00742958,57.87340345,0,0.033876906,-0.01459676
Fluticasone-Salmeterol,Fluticasone Propion/Salmeterol,3,Overall,156455299.4,45012989.45,678448,250036,15.86860185,230.6076507,625.7310923,1,198649534.3,58338630.25,897068,265243,15.74670699,221.4431173,748.9341257,0,250397578.3,72118798.84,1024098,319345,14.77753613,244.5054851,784.0973816,0,306378627.8,94709369.25,1224703,379127,14.48287451,250.1656547,808.1160871,0,414349616.1,121280122.7,1468371,464129,15.05452735,282.1831922,892.7466634,0,0.039470952,-0.013079624
Kesimpta Pen,Ofatumumab,1,Overall,,,,,,,,,6748256.39,378.8,459,233,17814.8268,14702.08364,28962.47378,0,98297492.46,5358.8,9828,1755,18343.1911,10001.77986,56009.96721,0,233312241.2,11781.8,24068,3418,19802.76708,9693.877398,68259.87162,0,413095697.2,19128.2,41253,5267,21596.16154,10013.71288,78430.9279,0,0.090562822,0.066264592
Kesimpta Pen,Ofatumumab,1,Novartis,,,,,,,,,6748256.39,378.8,459,233,17814.8268,14702.08364,28962.47378,0,98297492.46,5358.8,9828,1755,18343.1911,10001.77986,56009.96721,0,233312241.2,11781.8,24068,3418,19802.76708,9693.877398,68259.87162,0,413095697.2,19128.2,41253,5267,21596.16154,10013.71288,78430.9279,0,0.090562822,0.066264592
Multaq,Dronedarone HCl,1,Overall,334415055.6,30429532.7,341273,69477,10.98981897,979.904814,4813.320316,0,342150557.7,31137198.0,329149,67100,10.98848258,1039.500523,5099.114123,0,356717638.1,31009942.0,317709,69274,11.50333136,1122.78103,5149.372609,0,386678239.0,31192483.26,312584,70837,12.39651988,1237.037849,5458.704335,0,409348467.9,31287525.5,310873,71895,13.08344017,1316.770733,5693.698698,0,0.055412349,0.044558707
Multaq,Dronedarone HCl,1,Sanofi-Aventis,334415055.6,30429532.7,341273,69477,10.98981897,979.904814,4813.320316,0,342150557.7,31137198.0,329149,67100,10.98848258,1039.500523,5099.114123,0,356717638.1,31009942.0,317709,69274,11.50333136,1122.78103,5149.372609,0,386678239.0,31192483.26,312584,70837,12.39651988,1237.037849,5458.704335,0,409348467.9,31287525.5,310873,71895,13.08344017,1316.770733,5693.698698,0,0.055412349,0.044558707
Amlodipine Besylate,Amlodipine Besylate,22,Overall,308094491.8,2797072199.0,42045552,9543445,0.110268824,7.327635793,32.28336222,0,306806677.2,3028258392.0,43262862,9960296,0.101881303,7.091687027,30.80296782,0,310020673.6,3192812605.0,44200139,10568657,0.098474976,7.014020331,29.33397059,0,343044753.9,3361028995.0,45742421,11066414,0.103596535,7.499488362,30.99872768,0,407233375.1,3531475194.0,47534118,11575402,0.116923385,8.567180632,35.1809272,0,0.128641849,0.014757242
Duloxetine HCl,Duloxetine HCl,19,Overall,424642740.8,596742226.7,9956349,1950159,0.716347665,42.65044755,217.7477533,0,405869837.0,677309924.4,10733391,2018972,0.603726723,37.81375681,201.0279672,0,414541500.0,719097404.2,11009520,2168106,0.586303972,37.65300394,191.1998306,0,503143929.9,767691891.7,11480925,2291609,0.669149164,43.82433732,219.5592398,0,398813265.7,833627653.1,12210514,2465211,0.49201734,32.66146418,161.7765237,0,-0.264712016,-0.089637961
Advair HFA,Fluticasone Propion/Salmeterol,1,Overall,276664860.4,7459082.8,481432,127304,37.0236988,574.6706915,2173.26133,0,313758155.0,8477972.0,545374,136797,36.94794374,575.3082381,2293.604063,0,346301512.3,8989771.66,571026,150113,38.42233647,606.454894,2306.938855,0,384716838.8,9884064.033,632024,172993,38.80537779,608.7060599,2223.88674,0,398376287.9,10160958.8,651442,180362,39.07726542,611.5299411,2208.759538,0,0.007006442,0.013587136
Advair HFA,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,276664860.4,7459082.8,481432,127304,37.0236988,574.6706915,2173.26133,0,313758155.0,8477972.0,545374,136797,36.94794374,575.3082381,2293.604063,0,346301512.3,8989771.66,571026,150113,38.42233647,606.454894,2306.938855,0,384716838.8,9884064.033,632024,172993,38.80537779,608.7060599,2223.88674,0,398376287.9,10160958.8,651442,180362,39.07726542,611.5299411,2208.759538,0,0.007006442,0.013587136
Potassium Chloride*,Potassium Chloride,43,Overall,418471214.4,980227465.9,11218436,3483075,0.431028729,37.30209937,120.1441871,0,493524188.2,1264234563.0,14590917,3466112,0.398483591,33.82406933,142.3855283,0,431299786.2,1236656444.0,14094219,3436658,0.362895639,30.60118381,125.4997693,0,414871590.0,1243411359.0,14106648,3455860,0.346639744,29.40965068,120.0487259,0,396202924.6,1230881250.0,14146399,3479756,0.336098337,28.0073342,113.8593984,0,-0.030410265,-0.060298248
Tamsulosin HCl,Tamsulosin HCl,16,Overall,315122299.6,1187256714.0,17039989,4022321,0.26714831,18.49310464,78.34339915,0,314207095.9,1291763048.0,17493060,4210396,0.244829048,17.96181434,74.62649496,0,304999225.1,1370142868.0,17941981,4512305,0.222888714,16.99919452,67.59277688,0,359804652.1,1462921581.0,18765567,4769319,0.24788934,19.17366271,75.44151526,0,396151733.8,1570177871.0,19863299,5074519,0.25296469,19.94390427,78.06685398,0,0.020474258,-0.013545931
Diclofenac Sodium*,Diclofenac Sodium,26,Overall,251899885.4,768888135.1,6120658,2874400,0.349346748,41.15568709,87.63564063,0,275337975.6,1041928486.0,7790072,3287630,0.296450935,35.34472796,83.74968462,0,250495898.5,1081890546.0,8165767,3129152,0.272029974,30.67634657,80.05232679,0,303648775.3,1095625262.0,8290437,3044794,0.316153021,36.62638958,99.7271984,0,396080706.2,1095397686.0,8423585,3196668,0.380837031,47.02044393,123.904236,0,0.20459716,0.021811101
Tasigna,Nilotinib HCl,1,Overall,318637020.1,2528568.0,26752,3387,126.0148163,11910.77378,94076.4748,0,339500199.2,2510926.0,26481,3148,135.2110849,12820.52034,107846.3149,0,352216339.1,2400385.0,25986,3114,146.7264947,13554.08062,113107.3664,0,375995128.4,2380027.0,25750,3024,157.9677291,14601.75256,124337.0134,0,394675625.2,2268289.0,24550,2961,173.9894243,16076.40021,133291.329,0,0.101423849,0.083990086
Tasigna,Nilotinib HCl,1,Novartis,318637020.1,2528568.0,26752,3387,126.0148163,11910.77378,94076.4748,0,339500199.2,2510926.0,26481,3148,135.2110849,12820.52034,107846.3149,0,352216339.1,2400385.0,25986,3114,146.7264947,13554.08062,113107.3664,0,375995128.4,2380027.0,25750,3024,157.9677291,14601.75256,124337.0134,0,394675625.2,2268289.0,24550,2961,173.9894243,16076.40021,133291.329,0,0.101423849,0.083990086
Flovent HFA,Fluticasone Propionate,1,Glaxosmithkline,422968390.8,17386704.5,1148299,367884,24.15385221,368.3434286,1149.733043,0,463094312.1,18538510.7,1193564,364122,24.82842183,387.9928618,1271.810855,0,464889663.5,17846406.16,1149451,360413,25.88456364,404.4449598,1289.880397,0,445083267.9,16475034.3,1086556,357428,26.83371113,409.627546,1245.238951,0,394517812.7,14532367.5,963296,319369,26.97175882,409.5499335,1235.30403,0,0.005144562,0.027970652
Flovent HFA,Fluticasone Propionate,1,Overall,422968390.8,17386704.5,1148299,367884,24.15385221,368.3434286,1149.733043,0,463094312.1,18538510.7,1193564,364122,24.82842183,387.9928618,1271.810855,0,464889663.5,17846406.16,1149451,360413,25.88456364,404.4449598,1289.880397,0,445083267.9,16475034.3,1086556,357428,26.83371113,409.627546,1245.238951,0,394517812.7,14532367.5,963296,319369,26.97175882,409.5499335,1235.30403,0,0.005144562,0.027970652
Juluca,Dolutegravir/Rilpivirine,1,Viiv Healthcare,178773501.8,1941571.0,61751,7678,92.0767264,2895.070554,23283.86321,0,252273517.5,2603485.0,81256,8955,96.89839483,3104.675562,28171.24706,0,298134487.9,2887731.0,92431,10150,103.2417798,3225.48158,29372.85595,0,346740918.6,3181858.0,101208,10984,108.9743535,3426.02283,31567.81852,0,392257065.2,3368777.0,106674,11501,116.4390119,3677.157182,34106.34425,0,0.068499221,0.060442586
Juluca,Dolutegravir/Rilpivirine,1,Overall,178773501.8,1941571.0,61751,7678,92.0767264,2895.070554,23283.86321,0,252273517.5,2603485.0,81256,8955,96.89839483,3104.675562,28171.24706,0,298134487.9,2887731.0,92431,10150,103.2417798,3225.48158,29372.85595,0,346740918.6,3181858.0,101208,10984,108.9743535,3426.02283,31567.81852,0,392257065.2,3368777.0,106674,11501,116.4390119,3677.157182,34106.34425,0,0.068499221,0.060442586
Janumet XR,Sitagliptin Phos/Metformin HCl,1,Overall,323319826.5,34628013.0,456099,97497,10.18911293,708.8808054,3316.202821,0,366629236.2,37329609.0,469401,98370,10.71739152,781.0576378,3727.043166,0,389364879.5,37234885.5,454923,99285,11.40808054,855.8918311,3921.68887,0,397328689.9,35702992.09,428910,94577,12.12579551,926.3684453,4201.113271,0,392139531.1,33399526.0,397435,89316,12.78564919,986.6758868,4390.473499,0,0.054417352,0.058392131
Janumet XR,Sitagliptin Phos/Metformin HCl,1,Merck Sharp & D,323319826.5,34628013.0,456099,97497,10.18911293,708.8808054,3316.202821,0,366629236.2,37329609.0,469401,98370,10.71739152,781.0576378,3727.043166,0,389364879.5,37234885.5,454923,99285,11.40808054,855.8918311,3921.68887,0,397328689.9,35702992.09,428910,94577,12.12579551,926.3684453,4201.113271,0,392139531.1,33399526.0,397435,89316,12.78564919,986.6758868,4390.473499,0,0.054417352,0.058392131
Oxycontin,Oxycodone HCl,1,Overall,622970196.6,60300695.2,986438,124982,9.662550106,631.5350752,4984.479337,0,558686953.6,52078917.21,852784,101492,10.05572119,655.1330156,5504.738832,0,453164731.1,40245691.09,665848,84075,10.52431082,680.5828524,5390.005722,0,416084688.6,35062848.25,581330,70356,11.09778815,715.7461143,5913.990116,0,390573654.4,31922468.0,535789,65061,11.45241643,728.9691546,6003.191687,0,0.031954862,0.043401227
Oxycontin,Oxycodone HCl,1,Purdue Pharma L,622970196.6,60300695.2,986438,124982,9.662550106,631.5350752,4984.479337,0,558686953.6,52078917.21,852784,101492,10.05572119,655.1330156,5504.738832,0,453164731.1,40245691.09,665848,84075,10.52431082,680.5828524,5390.005722,0,416084688.6,35062848.25,581330,70356,11.09778815,715.7461143,5913.990116,0,390573654.4,31922468.0,535789,65061,11.45241643,728.9691546,6003.191687,0,0.031954862,0.043401227
Trintellix,Vortioxetine Hydrobromide,1,Overall,273108622.7,21006685.5,580313,101641,13.00152779,470.6229615,2686.992677,0,314974934.9,23057389.0,614838,97196,13.66094942,512.2893102,3240.616228,0,337760606.4,23189969.5,602952,98289,14.56543258,560.1782669,3436.402918,0,366780643.5,23721680.0,606443,97420,15.46233173,604.8064591,3764.941937,0,389714301.5,23850297.5,602887,98771,16.34057865,646.4135095,3945.634868,0,0.056799126,0.058810552
Trintellix,Vortioxetine Hydrobromide,1,Takeda Pharmace,273108622.7,21006685.5,580313,101641,13.00152779,470.6229615,2686.992677,0,314974934.9,23057389.0,614838,97196,13.66094942,512.2893102,3240.616228,0,337760606.4,23189969.5,602952,98289,14.56543258,560.1782669,3436.402918,0,366780643.5,23721680.0,606443,97420,15.46233173,604.8064591,3764.941937,0,389714301.5,23850297.5,602887,98771,16.34057865,646.4135095,3945.634868,0,0.056799126,0.058810552
Pantoprazole Sodium*,Pantoprazole Sodium,36,Overall,251479512.5,1062784189.0,16952263,4538461,0.241132683,14.83456884,55.41074662,0,315736025.7,1306938605.0,19870702,4953742,0.249354144,15.88952548,63.7368732,0,375124543.6,1420815172.0,20980162,5405107,0.284215217,17.87996411,69.40187189,0,364476230.7,1530972761.0,22182252,5773401,0.259683101,16.43098414,63.13024692,0,384047697.6,1651726033.0,23652745,6191845,0.253572118,16.2369187,62.0247596,0,-0.023532463,0.012654634
Odefsey,Emtricitab/Rilpiviri/Tenof Ala,1,Gilead Sciences,336705342.4,3564691.0,111716,12326,94.45568842,3013.940191,27316.67551,0,358188117.0,3584669.0,110160,11641,99.92222907,3251.526116,30769.53157,0,361085876.8,3404796.0,106671,11342,106.0521326,3385.042578,31836.17323,0,371681940.0,3298601.0,102932,10906,112.6786598,3610.94645,34080.50064,0,383667795.2,3185609.0,98932,10542,120.4378175,3878.096018,36394.21317,0,0.068860933,0.062633957
Odefsey,Emtricitab/Rilpiviri/Tenof Ala,1,Overall,336705342.4,3564691.0,111716,12326,94.45568842,3013.940191,27316.67551,0,358188117.0,3584669.0,110160,11641,99.92222907,3251.526116,30769.53157,0,361085876.8,3404796.0,106671,11342,106.0521326,3385.042578,31836.17323,0,371681940.0,3298601.0,102932,10906,112.6786598,3610.94645,34080.50064,0,383667795.2,3185609.0,98932,10542,120.4378175,3878.096018,36394.21317,0,0.068860933,0.062633957
Privigen,Immun Glob G(IgG)/Pro/IgA 0-50,1,CSL Behring LLC,232635547.1,17216985.44,23285,2600,13.51197908,9990.790082,89475.2104,0,265558519.8,19087588.0,26792,2535,13.91262845,9911.858756,104756.8125,0,284019505.4,19143181.0,26566,2394,14.83658883,10691.09032,118638.0557,0,319964245.6,20106120.0,28816,2609,15.9137738,11103.70092,122638.653,0,381709146.7,22618590.0,32994,3071,16.8759037,11569.0473,124294.7401,0,0.060458941,0.057150985
Privigen,Immun Glob G(IgG)/Pro/IgA 0-50,1,Overall,232635547.1,17216985.44,23285,2600,13.51197908,9990.790082,89475.2104,0,265558519.8,19087588.0,26792,2535,13.91262845,9911.858756,104756.8125,0,284019505.4,19143181.0,26566,2394,14.83658883,10691.09032,118638.0557,0,319964245.6,20106120.0,28816,2609,15.9137738,11103.70092,122638.653,0,381709146.7,22618590.0,32994,3071,16.8759037,11569.0473,124294.7401,0,0.060458941,0.057150985
Acthar,Corticotropin,1,Overall,668892380.3,82995.0,10968,2102,8059.429848,60985.81147,318217.1172,0,621884161.4,74430.0,9857,1668,8355.289016,63090.61189,372832.2311,0,431097613.9,50945.0,6667,1158,8462.020098,64661.40901,372277.7322,0,400387038.5,45155.0,5913,1007,8866.948035,67713.01176,397603.8119,0,377839858.9,40750.0,5235,942,9272.143776,72175.71325,401103.8841,0,0.045697318,0.035664189
Acthar,Corticotropin,1,Mallinckrodt Ph,668892380.3,82995.0,10968,2102,8059.429848,60985.81147,318217.1172,0,621884161.4,74430.0,9857,1668,8355.289016,63090.61189,372832.2311,0,431097613.9,50945.0,6667,1158,8462.020098,64661.40901,372277.7322,0,400387038.5,45155.0,5913,1007,8866.948035,67713.01176,397603.8119,0,377839858.9,40750.0,5235,942,9272.143776,72175.71325,401103.8841,0,0.045697318,0.035664189
Aripiprazole,Aripiprazole,24,Overall,481352300.1,114882919.9,3119178,509862,4.257448578,154.3202408,944.0834973,1,374582545.7,126586746.6,3308604,528325,3.001064356,113.2146808,709.0002284,0,361209527.2,134195722.8,3408021,561796,2.750677737,105.9880579,642.9549644,0,455133266.7,139981568.8,3508453,581092,3.310055829,129.7247723,783.2378809,0,372728723.4,148225358.0,3661359,613179,2.571690946,101.8006493,607.8628319,1,-0.223067199,-0.118408608
Kisqali,Ribociclib Succinate,1,Overall,91963508.3,426900.0,7989,1487,219.9902805,11511.26653,61844.99549,0,128739775.9,562405.0,10654,1623,233.8023165,12083.70339,79322.10471,0,119293639.9,482038.0,9277,1435,253.2634209,12859.07512,83131.45634,0,166342357.8,625101.0,11958,2108,272.4291709,13910.55008,78910.03691,0,370771679.1,1286407.0,24594,4543,294.5181845,15075.69647,81613.84087,0,0.081081675,0.075665291
Kisqali,Ribociclib Succinate,1,Novartis,91963508.3,426900.0,7989,1487,219.9902805,11511.26653,61844.99549,0,128739775.9,562405.0,10654,1623,233.8023165,12083.70339,79322.10471,0,119293639.9,482038.0,9277,1435,253.2634209,12859.07512,83131.45634,0,166342357.8,625101.0,11958,2108,272.4291709,13910.55008,78910.03691,0,370771679.1,1286407.0,24594,4543,294.5181845,15075.69647,81613.84087,0,0.081081675,0.075665291
Copaxone,Glatiramer Acetate,1,Teva Neuroscien,836919238.6,2122594.0,128170,15871,438.8583571,6529.759215,52732.60907,0,713588637.1,1801024.857,107923,12092,439.8269188,6612.016318,59013.28457,0,556474218.6,1394372.0,82866,9680,442.7988158,6715.350308,57487.00606,0,456598002.8,1126031.0,67063,7923,450.1119676,6808.493548,57629.43365,0,369370973.6,900237.0,54312,6385,454.5073158,6800.909074,57849.8001,0,0.009765011,0.0087978
Copaxone,Glatiramer Acetate,1,Overall,836919238.6,2122594.0,128170,15871,438.8583571,6529.759215,52732.60907,0,713588637.1,1801024.857,107923,12092,439.8269188,6612.016318,59013.28457,0,556474218.6,1394372.0,82866,9680,442.7988158,6715.350308,57487.00606,0,456598002.8,1126031.0,67063,7923,450.1119676,6808.493548,57629.43365,0,369370973.6,900237.0,54312,6385,454.5073158,6800.909074,57849.8001,0,0.009765011,0.0087978
Invokana,Canagliflozin,1,Janssen Pharm.,486292668.0,29557391.5,586272,143982,16.45257626,829.4659611,3377.454598,0,571448118.9,33305009.0,621988,133550,17.15821486,918.7446043,4278.907667,0,456386878.0,25407676.5,468582,109273,17.96257516,973.9744121,4176.574982,0,427366295.0,22115193.0,396347,88388,19.32374561,1078.262974,4835.116701,0,357419494.2,17454648.0,305908,69576,20.47603515,1168.388843,5137.108978,0,0.059630755,0.056216599
Invokana,Canagliflozin,1,Overall,486292668.0,29557391.5,586272,143982,16.45257626,829.4659611,3377.454598,0,571448118.9,33305009.0,621988,133550,17.15821486,918.7446043,4278.907667,0,456386878.0,25407676.5,468582,109273,17.96257516,973.9744121,4176.574982,0,427366295.0,22115193.0,396347,88388,19.32374561,1078.262974,4835.116701,0,357419494.2,17454648.0,305908,69576,20.47603515,1168.388843,5137.108978,0,0.059630755,0.056216599
Synthroid,Levothyroxine Sodium,1,Overall,306541621.0,328399574.3,5139352,1062955,0.933709466,59.64596724,288.3862638,0,327297973.3,344963271.1,5162510,1082419,0.948994018,63.39900035,302.3764118,0,343569696.6,341434871.5,5000892,1086495,1.006317716,68.70168295,316.2183872,0,353232968.6,338455581.9,4880489,1083123,1.043753721,72.37655254,326.1245201,0,355295646.3,312353257.1,4524476,1002444,1.137539089,78.52746844,354.4294208,0,0.089853925,0.050603013
Synthroid,Levothyroxine Sodium,1,Abbvie US LLC,306541621.0,328399574.3,5139352,1062955,0.933709466,59.64596724,288.3862638,0,327297973.3,344963271.1,5162510,1082419,0.948994018,63.39900035,302.3764118,0,343569696.6,341434871.5,5000892,1086495,1.006317716,68.70168295,316.2183872,0,353232968.6,338455581.9,4880489,1083123,1.043753721,72.37655254,326.1245201,0,355295646.3,312353257.1,4524476,1002444,1.137539089,78.52746844,354.4294208,0,0.089853925,0.050603013
Aubagio,Teriflunomide,1,Overall,716372793.5,2841470.0,80986,10710,252.1129012,8845.637437,66888.21601,0,778201329.3,2935690.0,78610,10386,265.0819945,9899.52079,74927.9154,0,724520395.0,2567158.09,75327,9676,282.226601,9618.335989,74878.0896,0,696532582.7,2314489.0,68206,8382,300.9439195,10212.18929,83098.61402,0,353934132.6,1103240.0,33443,6565,320.8130023,10583.20523,53912.2822,0,0.066022543,0.0620971
Aubagio,Teriflunomide,1,Sanofi-Aventis,716372793.5,2841470.0,80986,10710,252.1129012,8845.637437,66888.21601,0,778201329.3,2935690.0,78610,10386,265.0819945,9899.52079,74927.9154,0,724520395.0,2567158.09,75327,9676,282.226601,9618.335989,74878.0896,0,696532582.7,2314489.0,68206,8382,300.9439195,10212.18929,83098.61402,0,353934132.6,1103240.0,33443,6565,320.8130023,10583.20523,53912.2822,0,0.066022543,0.0620971
Novolog Mix 70-30 Flexpen,Insulin Aspart Prot/Insuln Asp,2,Overall,457454253.9,12207512.0,427135,86519,37.47317667,1070.982837,5287.327106,0,421364939.1,11139052.0,373649,78223,37.82771991,1127.702574,5386.714126,0,386853952.4,10153775.0,328688,71514,38.04713874,1176.964028,5409.485589,0,357828485.2,9316582.0,297367,65912,38.32103739,1203.32278,5428.882225,0,335124165.8,8644591.0,272276,62157,38.7016901,1230.825214,5391.57562,0,0.009933257,0.008097076
Novolog Mix 70-30 Flexpen,Insulin Aspart Prot/Insuln Asp,1,Novo Nordisk,457454253.9,12207512.0,427135,86519,37.47317667,1070.982837,5287.327106,0,421364939.1,11139052.0,373649,78223,37.82771991,1127.702574,5386.714126,0,386507976.5,10093697.0,326214,71201,38.29201298,1184.829519,5428.406575,0,357138982.5,9196615.0,292759,64879,38.8337429,1219.907782,5504.693082,0,334433440.2,8525020.0,267979,61173,39.22963703,1247.983761,5467.010613,0,0.010194591,0.011517603
Lisinopril,Lisinopril,17,Overall,285738313.6,2668482031.0,36969651,8611924,0.107558674,7.72899678,33.1793817,0,271074343.5,2768159546.0,36785276,8589008,0.098157094,7.369099078,31.56061136,0,259738415.6,2780385928.0,36109092,8685209,0.094310464,7.193158321,29.90583365,0,269170057.6,2797163582.0,35867944,8688669,0.09738428,7.504474123,30.97943512,0,331855069.5,2839032774.0,36078283,8750470,0.118226236,9.198194646,37.92425659,0,0.214017659,0.023922546
Gattex,Teduglutide,1,Takeda Pharmace,277391826.4,6902.0,6354,912,40190.06468,43656.25219,304157.7044,0,297339981.2,7227.0,6558,847,41142.93361,45340.03983,351050.7452,0,294305528.9,6872.282,6191,827,42825.00761,47537.63995,355871.2563,0,297138480.6,8308.152,6071,851,35764.68999,48943.9105,349163.902,0,330401875.2,9198.0,6504,914,35921.05623,50799.79631,361490.0167,0,0.004372085,-0.027683629
Gattex,Teduglutide,1,Overall,277391826.4,6902.0,6354,912,40190.06468,43656.25219,304157.7044,0,297339981.2,7227.0,6558,847,41142.93361,45340.03983,351050.7452,0,294305528.9,6872.282,6191,827,42825.00761,47537.63995,355871.2563,0,297138480.6,8308.152,6071,851,35764.68999,48943.9105,349163.902,0,330401875.2,9198.0,6504,914,35921.05623,50799.79631,361490.0167,0,0.004372085,-0.027683629
Aimovig Autoinjector,Erenumab-Aooe,1,Amgen,119447008.3,201944.44,169415,36031,591.5412046,705.0556814,3315.117767,0,206119544.7,327878.52,285011,47870,628.651826,723.1985597,4305.818774,0,258924035.1,384295.0,330843,54670,673.7649195,782.6190522,4736.126488,0,302037670.6,412397.334,325457,55228,732.3966933,928.0417094,5468.92284,0,326938686.4,420127.999,333200,55770,778.1882639,981.2085426,5862.268,0,0.062522907,0.070964114
Aimovig Autoinjector,Erenumab-Aooe,1,Overall,119447008.3,201944.44,169415,36031,591.5412046,705.0556814,3315.117767,0,206119544.7,327878.52,285011,47870,628.651826,723.1985597,4305.818774,0,258924035.1,384295.0,330843,54670,673.7649195,782.6190522,4736.126488,0,302037670.6,412397.334,325457,55228,732.3966933,928.0417094,5468.92284,0,326938686.4,420127.999,333200,55770,778.1882639,981.2085426,5862.268,0,0.062522907,0.070964114
Victoza 2-Pak,Liraglutide,1,Novo Nordisk,367074587.8,3533348.99,457374,120764,103.8885739,802.5698614,3039.602761,0,349476158.8,3201803.5,400626,101652,109.1497835,872.3252079,3437.966383,0,334897957.4,2888614.5,349866,91602,115.9372278,957.2177844,3656.011412,0,319205509.3,2613373.3,308357,82777,122.1430973,1035.181654,3856.210171,0,317213565.5,2504753.6,293462,83777,126.644619,1080.935745,3786.403971,0,0.036854491,0.050762921
Victoza 2-Pak,Liraglutide,1,Overall,367074587.8,3533348.99,457374,120764,103.8885739,802.5698614,3039.602761,0,349476158.8,3201803.5,400626,101652,109.1497835,872.3252079,3437.966383,0,334897957.4,2888614.5,349866,91602,115.9372278,957.2177844,3656.011412,0,319205509.3,2613373.3,308357,82777,122.1430973,1035.181654,3856.210171,0,317213565.5,2504753.6,293462,83777,126.644619,1080.935745,3786.403971,0,0.036854491,0.050762921
Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Mallinckrodt Ph,251554162.6,936327112.0,12964410,3611557,0.271350871,19.40344085,69.65255225,0,227955611.5,832761838.3,11477997,3135186,0.276256453,19.86022574,72.7087999,0,217656579.8,732558902.7,10173825,2914110,0.297981783,21.39378059,74.69058472,0,209834699.9,730153713.7,10035791,2851322,0.290413004,20.90863589,73.59207411,0,315368100.2,1044281317.0,14931659,4203477,0.301458963,21.12076764,75.02553247,0,0.038035344,0.026654335
Dexlansoprazole Dr,Dexlansoprazole,2,Overall,,,,,,,,,,,,,,,,,,,,,,,,,168018407.0,20429542.0,382730,125957,8.225216881,438.9998353,1333.934652,0,315328215.5,42874625.0,799392,178875,7.3583729,394.460059,1762.841177,0,-0.105388587,-0.105388587
Ubrelvy,Ubrogepant,1,Allergan Inc.,,,,,,,,,46916765.43,528628.0,46590,16345,88.75228692,1007.013639,2870.404737,0,132378259.9,1400729.0,121560,33871,94.50649305,1088.995228,3908.306808,0,232438289.5,2316432.858,189716,48669,100.3418021,1225.190756,4775.900255,0,314663942.7,3020975.555,235388,58410,104.1590223,1336.788378,5387.158751,0,0.038042173,0.05480565
Ubrelvy,Ubrogepant,1,Overall,,,,,,,,,46916765.43,528628.0,46590,16345,88.75228692,1007.013639,2870.404737,0,132378259.9,1400729.0,121560,33871,94.50649305,1088.995228,3908.306808,0,232438289.5,2316432.858,189716,48669,100.3418021,1225.190756,4775.900255,0,314663942.7,3020975.555,235388,58410,104.1590223,1336.788378,5387.158751,0,0.038042173,0.05480565
Ninlaro,Ixazomib Citrate,1,Takeda Pharmace,315401201.7,90249.0,30142,5002,3494.786315,10463.84452,63055.01832,0,378740491.3,105719.0,35205,5526,3582.537571,10758.1449,68537.91011,0,366333436.0,96178.334,32167,4879,3808.897732,11388.48621,75083.71305,0,340652029.7,84523.0,28258,3985,4030.2899,12055.0651,85483.57081,0,311982549.5,71785.0,23996,3384,4346.065262,13001.4398,92193.42478,0,0.078350533,0.056012124
