order_id,customer_id,order_timestamp,region,channel,category,product_family,sales_rep,quantity,list_price,discount_pct,shipping_days,returned,csat_score,promo_code,gross_revenue,net_revenue,cost,margin,notes
ORD0005234,90659,2024-03-25 06:00:00,South,Web,Toys,Premium,Liam,6,13.36,0.0,3,No,5,SPRING24,80.16,80.16,65.2,14.96,late bundle gift upgrade holiday reorder
ORD0004506,43487,2024-03-09 00:00:00,Northeast,Mobile,Beauty,Core,Ava,4,54.14,0.0,2,No,5,NONE,216.56,216.56,109.61,106.95,coupon bundle holiday damaged gift upgrade coupon
ORD0014008,25985,2024-09-24 00:00:00,Midwest,Mobile,Groceries,Core,Sophia,8,40.13,0.2,3,No,5,NONE,321.04,256.83,154.16,102.67,bundle premium reorder gift priority
ORD0024467,58396,2024-10-19 18:00:00,Midwest,Marketplace,Electronics,Premium,Lucas,3,58.35,0.0,4,No,5,WELCOME,175.05,175.05,85.47,89.58,gift premium premium upgrade bundle holiday damaged upgrade gift reorder gift
ORD0025633,68930,2024-10-01 07:00:00,Northeast,Marketplace,Electronics,Seasonal,James,4,25.19,0.1,5,No,1,BFCM,100.76,90.68,46.49,44.19,premium premium priority priority coupon holiday upgrade upgrade bundle bundle bundle
ORD0021516,41667,2024-10-13 23:00:00,West,Mobile,Home,Core,Ava,1,9.67,0.1,4,Yes,5,BFCM,9.67,8.7,5.42,3.28,holiday upgrade late premium late bundle
ORD0031278,27451,2024-02-03 06:00:00,South,Marketplace,Toys,Core,Noah,6,15.91,0.15,6,No,4,NONE,95.46,81.14,46.75,34.39,coupon holiday priority reorder holiday
ORD0020673,20623,2024-01-30 08:00:00,South,Marketplace,Electronics,Premium,Noah,7,40.75,0.0,3,No,3,WELCOME,285.25,285.25,203.81,81.44,priority damaged premium coupon reorder damaged bundle holiday bundle damaged bundle
ORD0005059,33806,2024-08-01 01:00:00,West,Web,Toys,Seasonal,James,8,41.51,0.15,2,No,4,WELCOME,332.08,282.27,157.29,124.98,holiday holiday upgrade premium gift holiday bundle damaged reorder premium holiday
ORD0021654,34920,2024-03-18 03:00:00,South,Web,Electronics,Core,Emma,2,81.13,0.15,2,No,4,WELCOME,162.26,137.92,88.24,49.68,coupon reorder upgrade priority gift premium
ORD0032279,46895,2024-08-18 19:00:00,Midwest,Retail,Beauty,Core,Noah,3,32.95,0.0,6,No,4,NONE,98.85,98.85,54.98,43.87,bundle late bundle upgrade damaged bundle upgrade holiday
ORD0020248,77741,2024-05-12 03:00:00,West,Mobile,Apparel,Core,Liam,4,58.22,0.05,3,No,2,WELCOME,232.88,221.24,118.5,102.74,reorder premium damaged gift late holiday coupon priority coupon reorder
ORD0004286,85253,2024-11-01 10:00:00,Northeast,Retail,Apparel,Core,Sophia,3,36.67,0.05,4,No,5,WELCOME,110.01,104.51,85.66,18.85,holiday upgrade late holiday damaged priority bundle reorder
ORD0041417,64072,2024-10-24 17:00:00,Northeast,Web,Home,Core,Maya,4,27.71,0.05,4,No,4,NONE,110.84,105.3,86.06,19.24,premium coupon priority coupon damaged bundle coupon priority coupon upgrade
ORD0037735,76443,2024-09-28 12:00:00,Northeast,Mobile,Groceries,Core,Sophia,3,14.46,0.1,1,No,4,NONE,43.38,39.04,21.89,17.15,damaged gift premium premium premium late upgrade
ORD0021969,44530,2024-04-21 17:00:00,South,Web,Outdoor,Core,Emma,8,29.55,0.05,5,No,1,SPRING24,236.4,224.58,177.19,47.39,holiday upgrade holiday coupon premium damaged
ORD0005290,82046,2024-09-24 10:00:00,Northeast,Mobile,Home,Core,Sophia,1,22.14,0.0,3,No,5,NONE,22.14,22.14,17.08,5.06,coupon damaged gift gift bundle
ORD0019221,92468,2024-06-13 04:00:00,West,Web,Groceries,Core,Sophia,4,21.65,0.15,7,No,5,NONE,86.6,73.61,57.06,16.55,upgrade holiday damaged holiday premium priority late priority reorder
ORD0023312,82891,2024-06-30 04:00:00,West,Marketplace,Toys,Core,Lucas,3,16.2,0.2,4,No,4,SPRING24,48.6,38.88,26.66,12.22,bundle reorder reorder coupon holiday reorder priority late priority priority reorder upgrade
ORD0022442,59057,2024-06-09 20:00:00,West,Mobile,Apparel,Core,Emma,1,46.04,0.2,3,No,4,WELCOME,46.04,36.83,27.66,9.17,premium damaged reorder damaged premium holiday premium
ORD0013741,18368,2024-06-11 11:00:00,South,Web,Groceries,Premium,Lucas,7,47.16,0.0,4,No,3,WELCOME,330.12,330.12,188.2,141.92,premium upgrade damaged premium late
ORD0031230,18642,2024-12-20 04:00:00,South,Web,Groceries,Clearance,Lucas,5,40.22,0.0,5,No,5,WELCOME,201.1,201.1,113.92,87.18,reorder holiday gift reorder upgrade damaged holiday late reorder bundle
ORD0024818,27087,2024-11-13 16:00:00,Midwest,Web,Electronics,Core,Sophia,7,27.51,0.05,2,No,4,NONE,192.57,182.94,116.68,66.26,coupon upgrade reorder reorder holiday priority reorder
ORD0033111,35097,2024-12-22 12:00:00,South,Mobile,Electronics,Core,Maya,2,50.38,0.1,2,No,4,SPRING24,100.76,90.68,45.54,45.14,gift priority reorder reorder bundle holiday late gift upgrade
ORD0032908,87070,2024-07-18 10:00:00,Northeast,Mobile,Groceries,Clearance,Maya,2,72.74,0.1,3,No,3,NONE,145.48,130.93,86.33,44.6,late premium coupon coupon coupon bundle priority
ORD0026954,34973,2024-05-14 06:00:00,South,Web,Beauty,Seasonal,Sophia,8,26.93,0.0,3,No,3,VIP10,215.44,215.44,115.52,99.92,upgrade bundle coupon damaged gift upgrade coupon gift damaged upgrade priority
ORD0017011,88176,2024-10-18 09:00:00,West,Web,Beauty,Core,Liam,6,26.45,0.2,3,No,4,NONE,158.7,126.96,78.64,48.32,reorder bundle reorder upgrade coupon bundle
ORD0038475,93670,2024-02-25 05:00:00,West,Mobile,Beauty,Premium,Ava,7,71.36,0.0,3,No,5,VIP10,499.52,499.52,320.55,178.97,reorder premium upgrade upgrade reorder reorder damaged coupon priority gift
ORD0032043,99941,2024-02-13 01:00:00,Midwest,Mobile,Outdoor,Clearance,Noah,7,24.24,0.0,1,No,5,WELCOME,169.68,169.68,99.44,70.24,damaged damaged gift coupon gift upgrade bundle priority coupon late
ORD0004880,46202,2024-02-10 19:00:00,West,Retail,Apparel,Core,Ava,4,18.23,0.0,5,No,3,WELCOME,72.92,72.92,59.69,13.23,upgrade reorder reorder upgrade gift
ORD0019367,99229,2024-07-30 00:00:00,Northeast,Mobile,Toys,Seasonal,Liam,8,25.63,0.1,3,No,5,NONE,205.04,184.54,114.47,70.07,holiday damaged holiday priority priority reorder coupon bundle premium
ORD0013535,30246,2024-02-12 22:00:00,West,Web,Outdoor,Premium,Lucas,7,31.9,0.0,5,Yes,4,NONE,223.3,223.3,173.57,49.73,upgrade gift premium bundle coupon
ORD0010544,90711,2024-09-21 09:00:00,South,Mobile,Apparel,Core,Sophia,6,13.37,0.0,4,No,4,NONE,80.22,80.22,60.7,19.52,reorder reorder gift bundle premium late
ORD0011999,26474,2024-11-09 02:00:00,South,Marketplace,Home,Core,Emma,3,28.14,0.2,3,No,3,NONE,84.42,67.54,55.15,12.39,bundle holiday late priority late upgrade bundle damaged upgrade priority gift coupon
ORD0035657,45132,2024-11-23 08:00:00,Northeast,Mobile,Home,Seasonal,Noah,3,49.24,0.05,2,No,4,NONE,147.72,140.33,66.05,74.28,priority bundle coupon late bundle damaged premium
ORD0011542,26993,2024-09-06 22:00:00,Midwest,Mobile,Toys,Seasonal,Noah,4,48.36,0.05,1,No,4,NONE,193.44,183.77,101.64,82.13,coupon late reorder upgrade reorder upgrade damaged bundle
ORD0018170,89133,2024-11-06 00:00:00,South,Retail,Electronics,Core,James,3,45.79,0.2,4,No,4,NONE,137.37,109.9,84.47,25.43,damaged gift premium coupon late holiday reorder gift
ORD0004290,19536,2024-06-10 08:00:00,West,Web,Groceries,Premium,James,5,35.0,0.0,2,No,3,NONE,175.0,175.0,115.59,59.41,holiday coupon damaged bundle priority late reorder priority premium
ORD0004486,81958,2024-01-29 04:00:00,Northeast,Mobile,Groceries,Core,Noah,8,31.17,0.0,3,No,5,NONE,249.36,249.36,153.46,95.9,upgrade late holiday priority reorder gift holiday priority upgrade reorder reorder coupon
ORD0022603,63645,2024-02-04 18:00:00,South,Marketplace,Home,Core,Noah,7,89.17,0.15,1,No,5,SPRING24,624.19,530.56,384.15,146.41,holiday premium bundle bundle premium priority coupon premium coupon
ORD0033406,74941,2024-01-12 03:00:00,West,Web,Beauty,Core,Ava,1,22.15,0.0,4,Yes,4,NONE,22.15,22.15,17.24,4.91,priority coupon damaged upgrade gift premium holiday bundle coupon bundle reorder
ORD0005812,88840,2024-10-09 08:00:00,Midwest,Marketplace,Outdoor,Seasonal,Emma,8,13.87,0.0,4,No,3,NONE,110.96,110.96,66.88,44.08,coupon upgrade bundle bundle damaged upgrade coupon
ORD0013350,99157,2024-11-20 09:00:00,Midwest,Web,Beauty,Core,Maya,7,27.46,0.0,3,No,4,WELCOME,192.22,192.22,148.21,44.01,gift bundle coupon upgrade premium
ORD0035456,27257,2024-11-08 14:00:00,West,Mobile,Beauty,Clearance,Emma,3,35.76,0.0,4,No,5,WELCOME,107.28,107.28,85.68,21.6,priority upgrade bundle coupon gift reorder bundle upgrade reorder
ORD0040137,83144,2024-05-28 14:00:00,West,Retail,Home,Core,Liam,6,16.22,0.0,4,No,3,WELCOME,97.32,97.32,53.41,43.91,upgrade reorder priority priority holiday premium priority priority gift coupon
ORD0013747,70049,2024-11-02 21:00:00,Midwest,Mobile,Groceries,Core,James,3,29.9,0.1,3,No,2,SPRING24,89.7,80.73,53.26,27.47,damaged holiday priority reorder reorder upgrade priority bundle bundle priority upgrade damaged
ORD0040304,19194,2024-12-22 19:00:00,Midwest,Web,Toys,Seasonal,Emma,1,76.31,0.15,6,No,2,NONE,76.31,64.86,47.01,17.85,reorder coupon premium coupon priority upgrade coupon holiday coupon
ORD0004477,22850,2024-09-14 21:00:00,Midwest,Marketplace,Groceries,Core,Lucas,8,40.53,0.0,3,No,4,NONE,324.24,324.24,229.54,94.7,holiday late upgrade premium bundle
ORD0014464,34978,2024-08-13 12:00:00,Midwest,Web,Groceries,Clearance,Lucas,5,39.67,0.0,5,No,4,NONE,198.35,198.35,148.35,50.0,holiday bundle reorder reorder late holiday gift holiday upgrade holiday holiday reorder
ORD0041576,68594,2024-03-24 02:00:00,West,Mobile,Home,Seasonal,Sophia,6,22.0,0.0,5,Yes,5,NONE,132.0,132.0,106.83,25.17,holiday holiday upgrade coupon bundle priority bundle gift priority late damaged
ORD0025075,30376,2024-03-19 22:00:00,West,Retail,Apparel,Core,Liam,7,83.51,0.0,3,Yes,4,NONE,584.57,584.57,383.74,200.83,coupon priority late holiday reorder premium
ORD0005514,19781,2024-05-21 22:00:00,South,Mobile,Toys,Seasonal,Ava,7,17.2,0.0,5,No,5,NONE,120.4,120.4,65.45,54.95,premium late bundle reorder holiday coupon bundle late priority holiday premium
ORD0040459,95700,2024-07-21 09:00:00,Midwest,Web,Groceries,Premium,Noah,1,22.01,0.0,2,No,4,NONE,22.01,22.01,11.84,10.17,gift upgrade bundle upgrade upgrade bundle premium upgrade coupon upgrade
ORD0018903,97949,2024-02-02 08:00:00,Northeast,Marketplace,Outdoor,Premium,Lucas,5,16.23,0.0,4,Yes,4,BFCM,81.15,81.15,58.87,22.28,coupon premium late damaged gift coupon damaged bundle premium reorder
ORD0037536,34040,2024-01-06 18:00:00,Midwest,Mobile,Beauty,Core,Sophia,1,35.92,0.2,3,No,4,NONE,35.92,28.74,21.0,7.74,damaged damaged late premium premium holiday premium reorder damaged priority late
ORD0025761,11911,2024-09-10 01:00:00,Northeast,Web,Toys,Core,Liam,3,30.97,0.0,3,No,3,NONE,92.91,92.91,71.91,21.0,holiday reorder upgrade reorder reorder upgrade holiday
ORD0004433,28441,2024-10-27 05:00:00,West,Mobile,Apparel,Clearance,Lucas,1,43.88,0.05,1,No,4,NONE,43.88,41.69,29.5,12.19,gift holiday bundle damaged holiday coupon reorder
ORD0004326,49726,2024-09-03 04:00:00,Midwest,Web,Home,Clearance,Liam,5,17.49,0.0,1,No,5,SPRING24,87.45,87.45,71.15,16.3,damaged holiday priority premium upgrade gift bundle
ORD0024993,27641,2024-07-28 08:00:00,Northeast,Mobile,Apparel,Core,Liam,5,35.23,0.0,5,No,2,NONE,176.15,176.15,137.24,38.91,premium holiday late priority late coupon reorder holiday upgrade gift
ORD0004396,98354,2024-03-07 01:00:00,West,Web,Outdoor,Core,Noah,3,21.28,0.0,4,No,4,NONE,63.84,63.84,52.93,10.91,reorder reorder damaged bundle upgrade premium
ORD0004424,12888,2024-10-25 10:00:00,South,Web,Outdoor,Core,Emma,1,59.89,0.1,3,No,1,WELCOME,59.89,53.9,34.0,19.9,reorder premium premium bundle priority bundle premium late
ORD0029524,41059,2024-02-19 02:00:00,West,Marketplace,Apparel,Seasonal,Lucas,2,22.92,0.0,3,No,3,NONE,45.84,45.84,35.52,10.32,bundle holiday priority gift priority damaged bundle late
ORD0036682,96624,2024-11-13 03:00:00,Northeast,Mobile,Outdoor,Core,Liam,7,36.26,0.1,3,No,4,NONE,253.82,228.44,118.25,110.19,premium premium coupon holiday upgrade reorder
ORD0039286,69828,2024-09-15 09:00:00,Midwest,Web,Groceries,Core,Liam,6,54.23,0.2,3,No,3,BFCM,325.38,260.3,138.5,121.8,gift holiday premium upgrade reorder gift gift priority bundle priority late priority
ORD0034792,26145,2024-07-25 16:00:00,Northeast,Web,Beauty,Core,Lucas,4,46.38,0.05,4,No,4,WELCOME,185.52,176.24,127.39,48.85,coupon bundle late late upgrade holiday bundle coupon gift priority
ORD0004275,59108,2024-06-23 00:00:00,West,Retail,Home,Premium,James,8,26.51,0.15,2,No,3,WELCOME,212.08,180.27,88.67,91.6,priority late coupon upgrade damaged premium coupon gift
ORD0022143,21918,2024-01-16 19:00:00,West,Marketplace,Toys,Core,Maya,8,50.36,0.0,2,No,4,NONE,402.88,402.88,300.2,102.68,premium premium coupon upgrade gift bundle reorder premium holiday
ORD0028723,33296,2024-03-04 05:00:00,South,Mobile,Home,Core,Maya,2,31.24,0.0,3,No,3,WELCOME,62.48,62.48,42.97,19.51,bundle late bundle late holiday late priority reorder coupon reorder
ORD0018983,18239,2024-01-29 13:00:00,Midwest,Mobile,Apparel,Core,Noah,6,24.9,0.0,2,No,4,NONE,149.4,149.4,77.91,71.49,late damaged coupon coupon damaged bundle premium reorder
ORD0011512,15322,2024-06-27 17:00:00,West,Web,Outdoor,Clearance,Ava,1,83.59,0.0,7,No,5,NONE,83.59,83.59,60.71,22.88,upgrade holiday reorder reorder upgrade bundle late holiday reorder upgrade damaged gift
ORD0021193,78655,2024-12-12 01:00:00,Northeast,Web,Beauty,Core,Emma,7,50.48,0.15,3,No,4,WELCOME,353.36,300.36,156.06,144.3,damaged holiday coupon priority upgrade late late priority
ORD0027126,70965,2024-04-10 04:00:00,South,Web,Apparel,Core,Maya,4,11.82,0.2,3,Yes,4,SPRING24,47.28,37.82,18.13,19.69,premium premium holiday late holiday damaged holiday premium damaged damaged priority reorder
ORD0012712,58455,2024-07-15 18:00:00,South,Web,Groceries,Premium,Liam,1,17.89,0.1,2,No,5,NONE,17.89,16.1,7.93,8.17,damaged gift coupon late holiday damaged gift
ORD0023398,45974,2024-12-05 22:00:00,Midwest,Web,Home,Core,Liam,6,27.4,0.0,3,No,4,WELCOME,164.4,164.4,94.6,69.8,priority premium late priority priority priority late damaged late
ORD0004621,92150,2024-08-04 09:00:00,South,Mobile,Home,Core,Ava,2,10.14,0.0,4,No,3,NONE,20.28,20.28,13.78,6.5,late gift holiday holiday priority damaged damaged holiday
ORD0035076,51437,2024-10-18 20:00:00,Northeast,Web,Apparel,Premium,Noah,6,12.89,0.0,4,No,3,WELCOME,77.34,77.34,49.5,27.84,upgrade damaged damaged late priority
ORD0018804,49440,2024-10-17 14:00:00,Northeast,Mobile,Home,Core,Liam,7,19.68,0.2,5,No,3,VIP10,137.76,110.21,57.12,53.09,holiday bundle coupon bundle upgrade damaged premium priority premium
ORD0018661,69578,2024-05-21 15:00:00,South,Marketplace,Home,Core,Maya,5,29.73,0.0,3,No,4,WELCOME,148.65,148.65,76.73,71.92,gift premium priority coupon coupon premium
ORD0022256,35137,2024-06-20 00:00:00,Midwest,Marketplace,Groceries,Core,James,3,29.02,0.05,3,No,2,NONE,87.06,82.71,61.76,20.95,coupon late gift premium coupon upgrade damaged upgrade premium upgrade upgrade upgrade
ORD0025163,81830,2024-03-16 07:00:00,Northeast,Web,Apparel,Premium,Noah,7,63.55,0.0,3,No,5,WELCOME,444.85,444.85,271.03,173.82,gift bundle reorder holiday bundle bundle
ORD0005619,37317,2024-04-02 07:00:00,West,Web,Electronics,Core,Ava,2,25.35,0.1,4,No,3,BFCM,50.7,45.63,30.87,14.76,premium premium priority holiday late premium upgrade
ORD0039919,85210,2024-07-04 18:00:00,South,Web,Electronics,Premium,Sophia,1,57.24,0.2,3,No,4,NONE,57.24,45.79,29.62,16.17,priority coupon gift late upgrade late reorder premium premium priority reorder
ORD0037967,11794,2024-12-13 05:00:00,South,Marketplace,Home,Seasonal,Noah,4,57.02,0.1,5,No,5,WELCOME,228.08,205.27,111.99,93.28,priority late reorder late reorder premium reorder gift premium
ORD0037392,66811,2024-11-06 13:00:00,South,Web,Toys,Core,Emma,5,17.54,0.0,3,No,4,NONE,87.7,87.7,53.58,34.12,premium priority bundle coupon priority holiday
ORD0028499,42297,2024-11-01 12:00:00,West,Mobile,Electronics,Clearance,Ava,1,32.41,0.05,3,No,4,NONE,32.41,30.79,20.7,10.09,coupon late holiday bundle coupon priority reorder premium
ORD0019480,55863,2024-08-31 13:00:00,West,Marketplace,Beauty,Premium,Emma,6,30.42,0.0,3,No,5,NONE,182.52,182.52,126.97,55.55,upgrade premium damaged coupon reorder damaged bundle holiday late holiday damaged
ORD0022820,90896,2024-03-04 15:00:00,South,Web,Outdoor,Core,Lucas,2,33.88,0.0,4,No,4,NONE,67.76,67.76,46.25,21.51,damaged damaged late coupon priority priority bundle coupon
ORD0017377,89010,2024-07-30 20:00:00,Midwest,Web,Toys,Seasonal,Ava,1,32.06,0.0,3,No,3,NONE,32.06,32.06,16.92,15.14,upgrade damaged reorder priority holiday premium late bundle upgrade damaged gift
ORD0040862,43359,2024-03-01 19:00:00,West,Mobile,Toys,Core,Noah,1,28.33,0.05,1,No,3,NONE,28.33,26.91,20.36,6.55,reorder gift upgrade damaged coupon priority reorder damaged coupon
ORD0016878,41118,2024-08-20 18:00:00,Midwest,Web,Electronics,Premium,Maya,5,46.5,0.0,2,No,5,NONE,232.5,232.5,173.51,58.99,late holiday late late premium holiday late damaged
ORD0012427,14465,2024-09-14 23:00:00,Northeast,Web,Home,Seasonal,Sophia,5,125.36,0.05,1,No,4,WELCOME,626.8,595.46,395.77,199.69,upgrade upgrade priority coupon bundle gift holiday gift priority gift
ORD0010406,21659,2024-04-11 03:00:00,South,Mobile,Toys,Seasonal,Maya,1,54.5,0.0,4,No,4,NONE,54.5,54.5,34.32,20.18,reorder upgrade holiday late damaged premium
ORD0000278,71556,2024-12-17 22:00:00,West,Mobile,Toys,Core,Noah,6,18.1,0.15,4,No,5,NONE,108.6,92.31,53.57,38.74,upgrade coupon bundle coupon late gift priority late
ORD0000912,11900,2024-10-09 22:00:00,West,Retail,Apparel,Seasonal,Lucas,6,65.61,0.05,4,No,4,NONE,393.66,373.98,240.39,133.59,coupon priority coupon bundle holiday late bundle bundle priority coupon late
ORD0000552,52007,2024-08-19 17:00:00,Northeast,Web,Home,Core,Noah,6,84.86,0.1,5,No,4,NONE,509.16,458.24,325.16,133.08,gift late reorder upgrade damaged late upgrade premium bundle late damaged holiday
ORD0022678,62538,2024-11-26 10:00:00,South,Web,Apparel,Premium,Liam,5,41.62,0.1,3,No,4,NONE,208.1,187.29,128.48,58.81,bundle holiday reorder upgrade reorder late coupon priority coupon bundle coupon
ORD0013388,61678,2024-04-07 01:00:00,South,Marketplace,Apparel,Seasonal,Noah,2,46.85,0.05,2,Yes,4,NONE,93.7,89.02,64.59,24.43,gift holiday reorder holiday holiday coupon upgrade reorder late
ORD0039510,60528,2024-09-16 07:00:00,Northeast,Retail,Toys,Core,Liam,8,18.6,0.0,2,No,4,VIP10,148.8,148.8,104.83,43.97,late upgrade late bundle upgrade premium priority reorder upgrade bundle
ORD0037537,42224,2024-01-03 05:00:00,West,Web,Electronics,Core,Ava,2,126.64,0.0,3,No,4,WELCOME,253.28,253.28,147.47,105.81,damaged premium priority bundle reorder upgrade upgrade priority
ORD0040775,19821,2024-12-07 17:00:00,South,Web,Electronics,Premium,James,8,21.56,0.15,1,No,5,NONE,172.48,146.61,83.75,62.86,coupon damaged bundle reorder reorder holiday holiday
ORD0000917,53283,2024-01-06 02:00:00,South,Web,Electronics,Core,Noah,5,41.68,0.0,2,No,4,NONE,208.4,208.4,98.44,109.96,upgrade coupon reorder damaged upgrade damaged
ORD0001530,27496,2024-04-14 19:00:00,Midwest,Web,Beauty,Core,Liam,1,321.11,0.2,3,No,3,NONE,321.11,256.89,153.11,103.78,premium late damaged late gift
ORD0018586,97369,2024-10-18 22:00:00,Northeast,Marketplace,Apparel,Premium,Maya,2,41.85,0.0,5,No,5,NONE,83.7,83.7,65.73,17.97,bundle priority priority priority premium premium holiday damaged
ORD0027478,66988,2024-01-13 01:00:00,South,Web,Toys,Core,Maya,5,20.91,0.0,4,No,4,SPRING24,104.55,104.55,51.48,53.07,late late late gift premium holiday premium late late late upgrade
ORD0018806,73841,2024-08-06 17:00:00,Northeast,Marketplace,Groceries,Premium,James,2,41.12,0.2,5,No,4,NONE,82.24,65.79,33.87,31.92,bundle coupon gift late reorder premium priority
ORD0022524,73815,2024-05-13 18:00:00,West,Mobile,Home,Core,Noah,1,86.38,0.1,3,No,4,BFCM,86.38,77.74,38.2,39.54,coupon reorder coupon coupon damaged coupon bundle damaged upgrade holiday
ORD0027819,74878,2024-07-12 12:00:00,West,Web,Beauty,Premium,Noah,1,35.52,0.15,2,No,3,WELCOME,35.52,30.19,16.79,13.4,holiday late bundle holiday reorder late bundle
ORD0025734,40425,2024-09-08 13:00:00,West,Web,Outdoor,Core,Maya,7,38.41,0.0,5,No,3,WELCOME,268.87,268.87,171.43,97.44,reorder late gift reorder coupon damaged damaged damaged
ORD0001956,25514,2024-04-25 04:00:00,Northeast,Web,Electronics,Premium,Lucas,8,22.81,0.2,3,Yes,5,NONE,182.48,145.98,115.77,30.21,bundle late late bundle priority coupon upgrade
ORD0000479,80910,2024-07-21 23:00:00,Northeast,Mobile,Apparel,Core,James,7,50.28,0.15,1,No,4,NONE,351.96,299.17,157.27,141.9,upgrade coupon priority premium holiday damaged gift
ORD0017588,41944,2024-01-04 02:00:00,Midwest,Web,Apparel,Clearance,Sophia,1,29.74,0.2,5,No,4,WELCOME,29.74,23.79,17.56,6.23,upgrade priority late premium bundle holiday upgrade coupon late reorder coupon
ORD0015383,60356,2024-01-28 05:00:00,Midwest,Mobile,Electronics,Premium,James,3,10.45,0.05,6,No,3,WELCOME,31.35,29.78,21.81,7.97,reorder gift late priority reorder
ORD0024022,92696,2024-11-19 02:00:00,Northeast,Web,Toys,Clearance,Emma,8,17.68,0.05,2,No,5,WELCOME,141.44,134.37,96.2,38.17,gift holiday late coupon reorder damaged
ORD0000313,91673,2024-08-21 05:00:00,Midwest,Mobile,Toys,Core,Sophia,6,39.09,0.0,4,No,4,WELCOME,234.54,234.54,154.3,80.24,upgrade gift holiday late bundle
ORD0001253,86391,2024-06-12 07:00:00,Midwest,Mobile,Home,Core,James,7,37.43,0.0,1,No,4,VIP10,262.01,262.01,197.4,64.61,upgrade holiday gift bundle priority late gift damaged priority
ORD0030193,30704,2024-05-24 04:00:00,Midwest,Marketplace,Electronics,Clearance,Sophia,2,54.8,0.0,3,No,5,WELCOME,109.6,109.6,63.88,45.72,bundle reorder upgrade holiday coupon late damaged upgrade late coupon
ORD0016533,97376,2024-02-01 01:00:00,South,Web,Electronics,Clearance,Sophia,2,25.53,0.15,2,No,4,WELCOME,51.06,43.4,24.82,18.58,holiday late coupon holiday priority premium gift damaged gift damaged priority holiday
ORD0000860,25742,2024-09-08 03:00:00,Northeast,Web,Home,Core,Liam,7,31.75,0.2,3,No,2,NONE,222.25,177.8,100.83,76.97,coupon upgrade late damaged late gift holiday bundle gift bundle coupon priority
ORD0022131,71557,2024-02-29 03:00:00,South,Web,Electronics,Core,Emma,7,63.37,0.2,6,No,3,NONE,443.59,354.87,281.54,73.33,upgrade late priority priority premium premium gift premium late bundle upgrade
ORD0010156,53823,2024-07-21 01:00:00,Midwest,Web,Groceries,Core,Noah,2,15.05,0.2,2,No,5,NONE,30.1,24.08,14.82,9.26,gift bundle reorder priority reorder
ORD0035381,74752,2024-01-24 03:00:00,Northeast,Marketplace,Groceries,Core,Noah,3,32.04,0.2,4,No,4,WELCOME,96.12,76.9,41.98,34.92,premium coupon bundle holiday holiday gift coupon priority holiday coupon
ORD0001678,33899,2024-01-20 08:00:00,Midwest,Web,Groceries,Core,Sophia,4,88.29,0.2,4,No,4,NONE,353.16,282.53,159.24,123.29,gift upgrade reorder premium premium priority gift damaged reorder gift late
ORD0035242,57223,2024-11-03 20:00:00,West,Mobile,Outdoor,Seasonal,Maya,8,71.88,0.15,3,No,4,VIP10,575.04,488.78,355.94,132.84,damaged holiday coupon damaged damaged coupon holiday reorder gift late reorder priority
ORD0000644,30053,2024-08-07 09:00:00,West,Mobile,Outdoor,Core,James,4,40.28,0.1,2,No,4,NONE,161.12,145.01,98.96,46.05,premium gift late premium premium late coupon
ORD0029065,75510,2024-06-29 19:00:00,South,Web,Home,Core,Emma,4,46.82,0.05,3,No,5,NONE,187.28,177.92,92.82,85.1,upgrade gift gift premium priority gift coupon late
ORD0019532,85901,2024-09-17 10:00:00,Northeast,Mobile,Outdoor,Core,James,7,17.76,0.2,5,No,5,NONE,124.32,99.46,68.15,31.31,premium priority premium bundle bundle holiday coupon holiday bundle holiday premium
ORD0025031,75321,2024-09-14 23:00:00,West,Marketplace,Home,Core,Lucas,2,35.62,0.0,3,No,4,SPRING24,71.24,71.24,45.47,25.77,reorder damaged late late reorder damaged
ORD0019094,65089,2024-03-14 05:00:00,West,Marketplace,Electronics,Premium,Sophia,8,71.06,0.0,4,No,5,NONE,568.48,568.48,440.16,128.32,bundle priority damaged damaged damaged gift priority priority premium damaged coupon
ORD0032395,51457,2024-07-29 08:00:00,Northeast,Web,Home,Premium,Ava,2,15.02,0.2,3,No,4,NONE,30.04,24.03,12.7,11.33,holiday damaged bundle reorder holiday reorder premium damaged bundle
ORD0029225,79227,2024-04-07 16:00:00,South,Marketplace,Apparel,Core,Liam,1,122.27,0.2,4,No,3,VIP10,122.27,97.82,60.47,37.35,bundle priority holiday premium holiday coupon gift reorder priority priority
ORD0018650,50020,2024-03-30 11:00:00,West,Mobile,Apparel,Premium,Noah,6,28.15,0.1,3,No,4,NONE,168.9,152.01,96.11,55.9,bundle reorder damaged premium bundle priority bundle bundle premium upgrade
ORD0030447,56128,2024-01-25 07:00:00,South,Mobile,Outdoor,Premium,Noah,5,21.39,0.2,2,No,3,NONE,106.95,85.56,41.33,44.23,reorder holiday priority bundle upgrade coupon holiday
ORD0011864,90186,2024-09-07 16:00:00,West,Marketplace,Home,Core,Liam,1,33.51,0.05,2,No,5,SPRING24,33.51,31.83,21.75,10.08,coupon upgrade bundle bundle holiday premium holiday upgrade coupon coupon
ORD0001465,43101,2024-11-08 16:00:00,Midwest,Web,Outdoor,Premium,Maya,2,31.8,0.1,3,No,1,WELCOME,63.6,57.24,30.42,26.82,gift reorder priority priority late premium premium
